record_type,packet_id,timestamp_us,ts_sec,ts_usec,flow_id,direction,ip_version,src_ip,dst_ip,src_port,dst_port,protocol,pkt_len,ip_len,payload_len,ttl_or_hop_limit,tcp_seq,tcp_ack,tcp_flags,tcp_window,tcp_header_len,udp_len,icmp_type,icmp_code,l7_proto,flow_iat_us,direction_iat_us,packet_label
packet,0,1753970814248319,1753970814,248319,888340017861699,0,4,10.30.9.65,2.16.72.75,54318,30101,6,52,52,0,63,867479458,1894329952,16,366,32,-1,-1,-1,0,9353,9353,0
packet,0,1753970814268963,1753970814,268963,653190769170405,1,4,10.30.9.64,185.46.212.237,52098,443,6,40,40,0,127,1758721104,105001900,16,9846,20,-1,-1,-1,0,58770,65570,0
packet,0,1753970814278799,1753970814,278799,624342310682029,0,6,2001:0470:1f14:0536:0000:0000:0000:0002,2603:1061:0000:0700:0000:0000:0000:0002,0,0,58,104,104,56,64,0,0,0,-1,-1,-1,-1,-1,0,750414,750414,0
packet,0,1753970814278819,1753970814,278819,676832286423488,0,6,2001:0470:1f14:0536:0000:0000:0000:0002,2603:1061:0000:0700:0000:0000:0000:0003,0,0,58,104,104,56,64,0,0,0,-1,-1,-1,-1,-1,0,500284,500284,0
packet,0,1753970814279243,1753970814,279243,676299854571878,0,6,2001:0470:1f14:0536:0000:0000:0000:0002,2603:1061:0000:0700:0000:0000:0000:0001,0,0,58,104,104,56,64,0,0,0,-1,-1,-1,-1,-1,0,250068,250068,0
packet,0,1753970814289189,1753970814,289189,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,507126,507126,0
packet,0,1753970814290303,1753970814,290303,1809795479836263,0,4,185.239.63.85,45.192.210.213,54888,18544,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,0,0,0
packet,0,1753970814292702,1753970814,292702,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,3513,3513,0
packet,0,1753970814293750,1753970814,293750,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,1048,1048,0
packet,0,1753970814299369,1753970814,299369,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,5619,5619,0
packet,0,1753970814301657,1753970814,301657,970857864899221,0,4,185.239.63.85,15.237.31.59,54888,7749,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,524052,524052,0
packet,0,1753970814302370,1753970814,302370,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,1441,1441,1413,64,0,0,0,-1,-1,1421,-1,-1,1,157507,157507,0
packet,0,1753970814302383,1753970814,302383,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,1441,1441,1413,64,0,0,0,-1,-1,1421,-1,-1,1,13,13,0
packet,0,1753970814302383,1753970814,302383,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,377,377,349,64,0,0,0,-1,-1,357,-1,-1,1,0,0,0
packet,0,1753970814302740,1753970814,302740,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,3371,3371,0
packet,0,1753970814308496,1753970814,308496,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,1441,1441,1413,64,0,0,0,-1,-1,1421,-1,-1,1,6113,6113,0
packet,0,1753970814308503,1753970814,308503,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,1096,1096,1068,64,0,0,0,-1,-1,1076,-1,-1,1,7,7,0
packet,0,1753970814309681,1753970814,309681,1893020333719437,0,4,185.239.63.85,185.242.226.31,54888,50084,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,0,0,0
packet,0,1753970814313018,1753970814,313018,970857864899221,0,4,185.239.63.85,15.237.31.59,54888,7749,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,11361,11361,0
packet,0,1753970814325732,1753970814,325732,1961958447540616,0,6,2001:0000:284a:0364:1454:0c3d:46d6:7628,2001:0000:284a:0364:34c7:24dc:a3b9:68bb,64668,7680,6,60,60,0,128,1572879553,576680724,16,255,20,-1,-1,-1,0,0,0,0
packet,0,1753970814325887,1753970814,325887,1962627516066908,0,4,185.239.63.85,196.251.73.27,54888,37788,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,0,0,0
packet,0,1753970814326892,1753970814,326892,596153584028650,1,4,10.30.9.61,185.46.212.237,54646,443,17,121,121,93,127,0,0,0,-1,-1,101,-1,-1,1,18389,196573,0
packet,0,1753970814331204,1753970814,331204,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,28464,28464,0
packet,0,1753970814333115,1753970814,333115,596153584028650,1,4,10.30.9.61,185.46.212.237,54646,443,17,121,121,93,127,0,0,0,-1,-1,101,-1,-1,1,6223,6223,0
packet,0,1753970814333675,1753970814,333675,970857864899221,0,4,185.239.63.85,15.237.31.59,54888,7749,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,20657,20657,0
packet,0,1753970814338832,1753970814,338832,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,7628,7628,0
packet,0,1753970814340169,1753970814,340169,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,1337,1337,0
packet,0,1753970814341094,1753970814,341094,1961958447540616,1,6,2001:0000:284a:0364:34c7:24dc:a3b9:68bb,2001:0000:284a:0364:1454:0c3d:46d6:7628,7680,64668,6,135,135,75,128,576680724,1572879628,24,255,20,-1,-1,-1,0,15362,0,0
packet,0,1753970814344678,1753970814,344678,970857864899221,0,4,185.239.63.85,15.237.31.59,54888,7749,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,11003,11003,0
packet,0,1753970814350485,1753970814,350485,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,10316,10316,0
packet,0,1753970814352621,1753970814,352621,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,2136,2136,0
packet,0,1753970814353719,1753970814,353719,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,1098,1098,0
packet,0,1753970814355762,1753970814,355762,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,2043,2043,0
packet,0,1753970814358128,1753970814,358128,1961958447540616,1,6,2001:0000:284a:0364:34c7:24dc:a3b9:68bb,2001:0000:284a:0364:1454:0c3d:46d6:7628,7680,64668,6,146,146,86,128,576680799,1572879714,24,255,20,-1,-1,-1,0,17034,17034,0
packet,0,1753970814363035,1753970814,363035,1961958447540616,0,6,2001:0000:284a:0364:1454:0c3d:46d6:7628,2001:0000:284a:0364:34c7:24dc:a3b9:68bb,64668,7680,6,60,60,0,128,1572879714,576680886,16,255,20,-1,-1,-1,0,4907,37303,0
packet,0,1753970814363279,1753970814,363279,1961958447540616,0,6,2001:0000:284a:0364:1454:0c3d:46d6:7628,2001:0000:284a:0364:34c7:24dc:a3b9:68bb,64668,7680,6,60,60,0,128,1572879714,576680886,17,255,20,-1,-1,-1,0,244,244,0
packet,0,1753970814363753,1753970814,363753,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,7991,7991,0
packet,0,1753970814364888,1753970814,364888,970857864899221,0,4,185.239.63.85,15.237.31.59,54888,7749,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,20210,20210,0
packet,0,1753970814365967,1753970814,365967,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,2214,2214,0
packet,0,1753970814371860,1753970814,371860,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,5893,5893,0
packet,0,1753970814374053,1753970814,374053,1888024618926837,0,4,185.239.63.85,5.187.35.53,54888,57712,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,0,0,0
packet,0,1753970814375108,1753970814,375108,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,3248,3248,0
packet,0,1753970814375693,1753970814,375693,1961958447540616,1,6,2001:0000:284a:0364:34c7:24dc:a3b9:68bb,2001:0000:284a:0364:1454:0c3d:46d6:7628,7680,64668,6,60,60,0,128,576680886,1572879715,16,255,20,-1,-1,-1,0,12414,17565,0
packet,0,1753970814378799,1753970814,378799,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,3691,3691,0
packet,0,1753970814380933,1753970814,380933,1917571613604444,0,4,185.239.63.85,199.204.99.106,54888,55228,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,0,0,0
packet,0,1753970814384728,1753970814,384728,970857864899221,0,4,185.239.63.85,15.237.31.59,54888,7749,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,19840,19840,0
packet,0,1753970814385952,1753970814,385952,1939127704179145,0,4,185.239.63.85,45.192.210.213,54888,25970,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,0,0,0
packet,0,1753970814388838,1753970814,388838,888340017861699,1,4,2.16.72.75,10.30.9.65,30101,54318,6,72,72,20,53,1894329972,867479458,24,14096,32,-1,-1,-1,0,140519,168238,0
packet,0,1753970814389080,1753970814,389080,1952562213660641,0,4,185.239.63.85,45.192.210.213,54888,60474,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,0,0,0
packet,0,1753970814390274,1753970814,390274,1957691078458052,0,4,185.239.63.85,185.242.226.31,54888,55427,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,0,0,0
packet,0,1753970814391288,1753970814,391288,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,12489,12489,0
packet,0,1753970814393400,1753970814,393400,1689644028498523,0,4,185.239.63.85,45.192.215.92,54888,16187,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,0,0,0
packet,0,1753970814395645,1753970814,395645,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,4357,4357,0
packet,0,1753970814396735,1753970814,396735,1703966049466375,0,4,185.239.63.85,87.120.126.134,54888,58336,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,0,0,0
packet,0,1753970814399525,1753970814,399525,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,3880,3880,0
packet,0,1753970814405418,1753970814,405418,1957691078458052,0,4,185.239.63.85,185.242.226.31,54888,55427,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,15144,15144,0
packet,0,1753970814442779,1753970814,442779,731039072620777,0,4,10.30.9.88,165.225.240.59,59138,443,17,1441,1441,1413,127,0,0,0,-1,-1,1421,-1,-1,22,1031167,3617211,0
packet,0,1753970814442804,1753970814,442804,731039072620777,0,4,10.30.9.88,165.225.240.59,59138,443,17,1441,1441,1413,127,0,0,0,-1,-1,1421,-1,-1,22,25,25,0
packet,0,1753970814442870,1753970814,442870,731039072620777,0,4,10.30.9.88,165.225.240.59,59138,443,17,1441,1441,1413,127,0,0,0,-1,-1,1421,-1,-1,22,66,66,0
packet,0,1753970814442870,1753970814,442870,731039072620777,0,4,10.30.9.88,165.225.240.59,59138,443,17,450,450,422,127,0,0,0,-1,-1,430,-1,-1,22,0,0,1
packet,0,1753970814442876,1753970814,442876,731039072620777,0,4,10.30.9.88,165.225.240.59,59138,443,17,158,158,130,127,0,0,0,-1,-1,138,-1,-1,22,6,6,0
packet,0,1753970814446792,1753970814,446792,653190769170405,1,4,10.30.9.64,185.46.212.237,52098,443,6,80,80,40,127,1758721189,105001900,24,9846,20,-1,-1,-1,0,177829,177829,0
packet,0,1753970814446928,1753970814,446928,731039072620777,1,4,165.225.240.59,10.30.9.88,443,59138,17,121,121,93,64,0,0,0,-1,-1,101,-1,-1,22,4052,1035316,0
packet,0,1753970814446928,1753970814,446928,731039072620777,1,4,165.225.240.59,10.30.9.88,443,59138,17,121,121,93,64,0,0,0,-1,-1,101,-1,-1,22,0,0,0
packet,0,1753970814446929,1753970814,446929,731039072620777,1,4,165.225.240.59,10.30.9.88,443,59138,17,121,121,93,64,0,0,0,-1,-1,101,-1,-1,22,1,1,0
packet,0,1753970814453945,1753970814,453945,653190769170405,0,4,185.46.212.237,10.30.9.64,443,52098,6,80,80,40,64,105001900,1758721229,24,32654,20,-1,-1,-1,0,7153,243752,0
packet,0,1753970814470400,1753970814,470400,731039072620777,1,4,165.225.240.59,10.30.9.88,443,59138,17,167,167,139,64,0,0,0,-1,-1,147,-1,-1,22,23471,23471,1
packet,0,1753970814482475,1753970814,482475,1025859724533656,0,4,185.239.63.36,188.91.99.103,0,0,50,1482,1464,1436,127,0,0,0,-1,-1,-1,-1,-1,0,27179,27179,0
packet,0,1753970814493669,1753970814,493669,731039072620777,0,4,10.30.9.88,165.225.240.59,59138,443,17,121,121,93,127,0,0,0,-1,-1,101,-1,-1,22,23269,50793,0
packet,0,1753970814528878,1753970814,528878,624342310682029,0,6,2001:0470:1f14:0536:0000:0000:0000:0002,2603:1061:0000:0700:0000:0000:0000:0002,0,0,58,104,104,56,64,0,0,0,-1,-1,-1,-1,-1,0,250079,250079,0
packet,0,1753970814528884,1753970814,528884,676832286423488,0,6,2001:0470:1f14:0536:0000:0000:0000:0002,2603:1061:0000:0700:0000:0000:0000:0003,0,0,58,104,104,56,64,0,0,0,-1,-1,-1,-1,-1,0,250065,250065,0
packet,0,1753970814529246,1753970814,529246,676299854571878,0,6,2001:0470:1f14:0536:0000:0000:0000:0002,2603:1061:0000:0700:0000:0000:0000:0001,0,0,58,104,104,56,64,0,0,0,-1,-1,-1,-1,-1,0,250003,250003,0
packet,0,1753970814552865,1753970814,552865,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,770,770,742,64,0,0,0,-1,-1,750,-1,-1,1,219750,244362,0
packet,0,1753970814559698,1753970814,559698,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,1441,1441,1413,64,0,0,0,-1,-1,1421,-1,-1,1,6833,6833,0
packet,0,1753970814559698,1753970814,559698,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,377,377,349,64,0,0,0,-1,-1,357,-1,-1,1,0,0,0
packet,0,1753970814565793,1753970814,565793,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,170,170,142,64,0,0,0,-1,-1,150,-1,-1,1,6095,6095,0
packet,0,1753970814571234,1753970814,571234,1029073001108768,0,4,10.30.9.97,185.46.212.237,54370,443,17,121,121,93,127,0,0,0,-1,-1,101,-1,-1,22,703064,710033,0
packet,0,1753970814576171,1753970814,576171,653190769170405,1,4,10.30.9.64,185.46.212.237,52098,443,6,40,40,0,127,1758721229,105001940,16,9846,20,-1,-1,-1,0,122226,129379,0
packet,0,1753970814577984,1753970814,577984,596153584028650,1,4,10.30.9.61,185.46.212.237,54646,443,17,121,121,93,127,0,0,0,-1,-1,101,-1,-1,1,12191,244869,0
packet,0,1753970814578000,1753970814,578000,596153584028650,1,4,10.30.9.61,185.46.212.237,54646,443,17,121,121,93,127,0,0,0,-1,-1,101,-1,-1,1,16,16,0
packet,0,1753970814584503,1753970814,584503,596153584028650,1,4,10.30.9.61,185.46.212.237,54646,443,17,121,121,93,127,0,0,0,-1,-1,101,-1,-1,1,6503,6503,0
packet,0,1753970814589870,1753970814,589870,1689051391711786,0,4,10.30.9.76,52.123.137.6,54063,443,6,40,40,0,127,260030168,3654680413,16,255,20,-1,-1,-1,0,0,0,0
packet,0,1753970814613685,1753970814,613685,596153584028650,1,4,10.30.9.61,185.46.212.237,54646,443,17,1359,1359,1331,127,0,0,0,-1,-1,1339,-1,-1,1,29182,29182,0
packet,0,1753970814648161,1753970814,648161,995830961818709,0,4,185.46.212.237,10.30.9.76,443,53011,17,137,137,109,64,0,0,0,-1,-1,117,-1,-1,1,502733,536305,0
packet,0,1753970814668373,1753970814,668373,596153584028650,1,4,10.30.9.61,185.46.212.237,54646,443,17,150,150,122,127,0,0,0,-1,-1,130,-1,-1,1,54688,54688,0
packet,0,1753970814678641,1753970814,678641,995830961818709,1,4,10.30.9.76,185.46.212.237,53011,443,17,460,460,432,127,0,0,0,-1,-1,440,-1,-1,1,30480,533213,0
packet,0,1753970814678774,1753970814,678774,995830961818709,1,4,10.30.9.76,185.46.212.237,53011,443,17,1441,1441,1413,127,0,0,0,-1,-1,1421,-1,-1,1,133,133,0
packet,0,1753970814678803,1753970814,678803,995830961818709,1,4,10.30.9.76,185.46.212.237,53011,443,17,1386,1386,1358,127,0,0,0,-1,-1,1366,-1,-1,1,29,29,0
packet,0,1753970814681010,1753970814,681010,888340017861699,0,4,10.30.9.65,2.16.72.75,54318,30101,6,52,52,0,63,867479458,1894330012,20,366,32,-1,-1,-1,0,292172,432691,0
packet,0,1753970814681011,1753970814,681011,1799023589209807,0,4,10.30.9.65,142.250.180.99,49798,443,6,52,52,0,63,2398751012,4151835898,20,106,32,-1,-1,-1,0,0,0,0
packet,0,1753970814681012,1753970814,681012,1799027674060460,0,4,10.30.9.65,142.250.185.131,32824,443,6,52,52,0,63,455614511,2993756004,20,78,32,-1,-1,-1,0,0,0,0
packet,0,1753970814681012,1753970814,681012,1799027676891787,0,4,10.30.9.65,142.250.186.110,48326,443,6,52,52,0,63,824250019,2086050290,20,78,32,-1,-1,-1,0,0,0,0
packet,0,1753970814681031,1753970814,681031,1799109977848252,0,4,10.30.9.65,35.201.102.154,48484,443,6,52,52,0,63,716421165,4198905735,20,87,32,-1,-1,-1,0,0,0,0
packet,0,1753970814681032,1753970814,681032,1799114085384049,0,4,10.30.9.65,34.117.21.215,37888,443,6,52,52,0,63,1228687189,4101714516,20,84,32,-1,-1,-1,0,0,0,0
packet,0,1753970814681033,1753970814,681033,1799116644175214,0,4,10.30.9.65,34.128.136.177,47178,443,6,52,52,0,63,117804287,899055093,20,101,32,-1,-1,-1,0,0,0,0
packet,0,1753970814681054,1753970814,681054,1799204953085683,0,4,10.30.9.65,23.55.161.154,40742,443,6,52,52,0,63,555263599,2722385974,20,87,32,-1,-1,-1,0,0,0,0
packet,0,1753970814681054,1753970814,681054,1799209042482044,0,4,10.30.9.65,157.240.252.10,33200,443,6,52,52,0,63,1707803981,3694281148,20,68,32,-1,-1,-1,0,0,0,0
packet,0,1753970814681055,1753970814,681055,1799212228122484,0,4,10.30.9.65,142.250.186.42,48212,443,6,52,52,0,63,2573564070,273898690,20,78,32,-1,-1,-1,0,0,0,0
packet,0,1753970814681055,1753970814,681055,1799211183780185,0,4,10.30.9.65,18.184.211.192,52076,13321,6,52,52,0,63,3705481040,2659957771,20,92,32,-1,-1,-1,0,0,0,0
packet,0,1753970814685979,1753970814,685979,995830961818709,0,4,185.46.212.237,10.30.9.76,443,53011,17,121,121,93,64,0,0,0,-1,-1,101,-1,-1,1,7176,37818,0
packet,0,1753970814694315,1753970814,694315,995830961818709,0,4,185.46.212.237,10.30.9.76,443,53011,17,818,818,790,64,0,0,0,-1,-1,798,-1,-1,1,8336,8336,0
packet,0,1753970814719678,1753970814,719678,995830961818709,1,4,10.30.9.76,185.46.212.237,53011,443,17,156,156,128,127,0,0,0,-1,-1,136,-1,-1,1,25363,40875,0
packet,0,1753970814779184,1753970814,779184,624342310682029,0,6,2001:0470:1f14:0536:0000:0000:0000:0002,2603:1061:0000:0700:0000:0000:0000:0002,0,0,58,104,104,56,64,0,0,0,-1,-1,-1,-1,-1,0,250306,250306,0
packet,0,1753970814779205,1753970814,779205,676677131129619,0,6,2001:0470:1f14:0536:0000:0000:0000:0002,2603:1061:0000:0700:0000:0000:0000:0004,0,0,58,104,104,56,64,0,0,0,-1,-1,-1,-1,-1,0,750478,750478,0
packet,0,1753970814779221,1753970814,779221,676832286423488,0,6,2001:0470:1f14:0536:0000:0000:0000:0002,2603:1061:0000:0700:0000:0000:0000:0003,0,0,58,104,104,56,64,0,0,0,-1,-1,-1,-1,-1,0,250337,250337,0
packet,0,1753970814779596,1753970814,779596,676299854571878,0,6,2001:0470:1f14:0536:0000:0000:0000:0002,2603:1061:0000:0700:0000:0000:0000:0001,0,0,58,104,104,56,64,0,0,0,-1,-1,-1,-1,-1,0,250350,250350,0
packet,0,1753970814794967,1753970814,794967,995830961818709,1,4,10.30.9.76,185.46.212.237,53011,443,17,156,156,128,127,0,0,0,-1,-1,136,-1,-1,1,75289,75289,0
packet,0,1753970814802270,1753970814,802270,995830961818709,0,4,185.46.212.237,10.30.9.76,443,53011,17,121,121,93,64,0,0,0,-1,-1,101,-1,-1,1,7303,107955,0
packet,0,1753970814813033,1753970814,813033,995830961818709,0,4,185.46.212.237,10.30.9.76,443,53011,17,121,121,93,64,0,0,0,-1,-1,101,-1,-1,1,10763,10763,0
packet,0,1753970814814132,1753970814,814132,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,1441,1441,1413,64,0,0,0,-1,-1,1421,-1,-1,1,145759,248339,0
packet,0,1753970814814146,1753970814,814146,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,1441,1441,1413,64,0,0,0,-1,-1,1421,-1,-1,1,14,14,0
packet,0,1753970814814146,1753970814,814146,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,377,377,349,64,0,0,0,-1,-1,357,-1,-1,1,0,0,0
packet,0,1753970814820530,1753970814,820530,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,169,169,141,64,0,0,0,-1,-1,149,-1,-1,1,6384,6384,0
packet,0,1753970814822828,1753970814,822828,995830961818709,1,4,10.30.9.76,185.46.212.237,53011,443,17,76,76,48,127,0,0,0,-1,-1,56,-1,-1,1,9795,27861,0
packet,0,1753970814829891,1753970814,829891,995830961818709,0,4,185.46.212.237,10.30.9.76,443,53011,17,76,76,48,64,0,0,0,-1,-1,56,-1,-1,1,7063,16858,0
packet,0,1753970814832197,1753970814,832197,596153584028650,1,4,10.30.9.61,185.46.212.237,54646,443,17,121,121,93,127,0,0,0,-1,-1,101,-1,-1,1,11667,163824,0
packet,0,1753970814835893,1753970814,835893,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,1441,1441,1413,64,0,0,0,-1,-1,1421,-1,-1,1,3696,15363,0
packet,0,1753970814835894,1753970814,835894,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,307,307,279,64,0,0,0,-1,-1,287,-1,-1,1,1,1,0
packet,0,1753970814836063,1753970814,836063,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,1441,1441,1413,64,0,0,0,-1,-1,1421,-1,-1,1,169,169,0
packet,0,1753970814836073,1753970814,836073,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,1279,1279,1251,64,0,0,0,-1,-1,1259,-1,-1,1,10,10,0
packet,0,1753970814837732,1753970814,837732,1909184868551276,0,4,10.30.9.51,164.92.207.27,514,5514,17,140,140,112,63,0,0,0,-1,-1,120,-1,-1,1,0,0,0
packet,0,1753970814837733,1753970814,837733,1909184868551276,0,4,10.30.9.51,164.92.207.27,514,5514,17,122,122,94,63,0,0,0,-1,-1,102,-1,-1,1,1,1,0
packet,0,1753970814837753,1753970814,837753,1909184868551276,0,4,10.30.9.51,164.92.207.27,514,5514,17,197,197,169,63,0,0,0,-1,-1,177,-1,-1,1,20,20,0
packet,0,1753970814838410,1753970814,838410,1912095782532634,0,4,10.30.9.51,164.92.207.27,59716,5514,17,201,201,173,63,0,0,0,-1,-1,181,-1,-1,1,0,0,0
packet,0,1753970814838601,1753970814,838601,596153584028650,1,4,10.30.9.61,185.46.212.237,54646,443,17,121,121,93,127,0,0,0,-1,-1,101,-1,-1,1,2528,6404,0
packet,0,1753970814866594,1753970814,866594,653190769170405,0,4,185.46.212.237,10.30.9.64,443,52098,6,172,172,132,64,105001940,1758721229,24,32654,20,-1,-1,-1,0,290423,412649,0
packet,0,1753970814876089,1753970814,876089,1792451231204427,0,4,10.30.9.65,104.18.31.49,45452,443,6,52,52,0,63,2911350816,3135498157,17,92,32,-1,-1,-1,0,0,0,0
packet,0,1753970814883180,1753970814,883180,1792451231204427,1,4,104.18.31.49,10.30.9.65,443,45452,6,52,52,0,64,3135498157,2911350817,16,2091,32,-1,-1,-1,0,7091,0,0
packet,0,1753970814883214,1753970814,883214,1823052928047236,0,4,13.33.187.122,10.30.9.65,443,46250,6,52,52,0,64,2187967741,602542061,16,2091,32,-1,-1,-1,0,0,0,0
packet,0,1753970814884803,1753970814,884803,1792451231204427,1,4,104.18.31.49,10.30.9.65,443,45452,6,52,52,0,64,3135498157,2911350817,17,2091,32,-1,-1,-1,0,1623,1623,0
packet,0,1753970814885083,1753970814,885083,1831079878637939,0,4,142.250.185.138,10.30.9.65,443,37270,6,52,52,0,64,1436371648,4006021861,16,2091,32,-1,-1,-1,0,0,0,0
packet,0,1753970814899247,1753970814,899247,596153584028650,0,4,185.46.212.237,10.30.9.61,443,54646,17,143,143,115,64,0,0,0,-1,-1,123,-1,-1,1,60646,63174,0
packet,0,1753970814906026,1753970814,906026,995830961818709,1,4,10.30.9.76,185.46.212.237,53011,443,17,121,121,93,127,0,0,0,-1,-1,101,-1,-1,1,76135,83198,0
packet,0,1753970814909064,1753970814,909064,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,509539,509539,0
packet,0,1753970814910153,1753970814,910153,970857864899221,0,4,185.239.63.85,15.237.31.59,54888,7749,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,525425,525425,0
packet,0,1753970814910816,1753970814,910816,1792451231204427,0,4,10.30.9.65,104.18.31.49,45452,443,6,52,52,0,63,2911350817,3135498158,16,92,32,-1,-1,-1,0,26013,34727,0
packet,0,1753970814911355,1753970814,911355,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,2291,2291,0
packet,0,1753970814912320,1753970814,912320,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,965,965,0
packet,0,1753970814913374,1753970814,913374,1952589256625988,0,4,185.239.63.85,147.203.255.20,54888,15326,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,0,0,0
packet,0,1753970814915306,1753970814,915306,604613526365634,0,4,185.239.63.85,37.187.111.17,54888,80,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,22,2986,2986,0
packet,0,1753970814918776,1753970814,918776,970857864899221,0,4,185.239.63.85,15.237.31.59,54888,7749,17,1747,1729,1701,64,0,0,0,-1,-1,1709,-1,-1,1,8623,8623,0
