flow_id,IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label
602188575342630,185.239.61.58,52796,52.178.17.235,443,6,5,8013,14,7420,9,26,26,26,711,711,706,63,113,6439,40,40,6439,11259.115626,10508.739107,0,0,0,0,90072.925009,84069.912857,13,2,2,0,5,29200,65535,0,0,0,0,0,0,1
561189807915376,185.41.138.172,58799,52.215.168.153,443,6,5,2916,10,4551,10,218,218,26,487,480,487,64,127,1500,40,40,1500,6065.169371,9327.100237,0,0,0,0,48521.354970,74616.801897,13,0,2,2,3,64240,8192,0,0,0,0,0,0,0
673674978067302,185.41.139.114,36016,44.216.209.254,443,6,0,172,4,0,0,214,214,0,1223,1223,0,62,126,52,40,40,52,140.586048,0.000000,0,0,0,0,1124.688381,0.000000,4,0,0,0,0,65535,0,0,0,0,0,0,0,1
663217606755368,45.135.232.187,33716,185.239.60.82,443,6,5,1522,8,809,6,27,26,27,1271,1266,1271,53,64,569,40,40,569,1201.679193,636.245882,0,0,0,0,9613.433542,5089.967055,10,1,0,3,0,64240,28960,0,0,0,0,0,0,0
434970062292186,47.34.199.169,2905,185.239.61.131,23,6,0,2200,55,0,0,2,2,0,285,285,0,1,64,40,40,40,40,7692.872554,0.000000,0,0,0,0,61542.980429,0.000000,55,0,0,0,0,3238,0,0,0,0,0,0,0,0
461933935134082,47.251.85.161,32780,185.41.136.75,84,6,0,92,2,80,1,2,2,0,18,17,0,40,64,80,40,40,80,5170.282118,0.000000,0,0,0,0,41362.256941,0.000000,3,0,0,0,0,61690,0,778,3,0,0,0,0,1
820582859474622,185.41.139.173,10000,51.116.246.104,443,6,5,625,6,4367,3,26,26,26,1348,1348,1262,64,127,4275,40,40,4275,463.471065,3459.138677,0,0,0,0,3707.768517,27673.109415,6,2,0,0,0,65535,65535,0,0,0,0,0,0,1
569005357663938,92.15.53.217,47732,185.239.60.65,23,6,0,84,2,56,1,2,2,0,546,518,0,55,64,56,40,40,56,162.026098,0.000000,0,0,0,0,1296.208782,0.000000,3,0,0,0,0,20327,0,781,3,0,0,0,0,0
835693127796650,185.239.61.100,53984,52.111.243.72,443,6,5,3401,11,7681,7,218,218,90,916,916,913,63,125,6110,40,40,6110,3711.800163,8412.316306,0,0,0,0,29694.401304,67298.530446,11,2,1,1,2,64240,65535,0,0,0,0,0,0,1
830596850649040,103.102.230.4,42336,185.41.137.47,8728,6,0,80,2,0,0,2,2,0,710,710,0,64,243,40,40,40,40,112.610393,0.000000,0,0,0,0,900.883147,0.000000,2,0,0,0,0,65535,0,0,0,0,0,0,0,0
769358389053570,185.41.138.82,64256,34.149.221.73,443,6,5,3667,13,23484,28,26,26,26,959,959,950,62,121,1452,40,40,1452,3821.945492,24708.426053,0,0,0,0,30575.563938,197667.408424,16,0,5,6,14,65535,65535,0,0,0,0,0,0,0
632508310554990,185.41.139.114,21251,52.20.109.219,443,6,5,230,4,92,2,218,218,18,1347,1347,1345,64,238,98,40,40,98,170.707866,68.367278,0,0,0,0,1365.662929,546.938223,6,0,0,0,0,8192,26883,0,0,0,0,0,0,0
793358031326128,212.107.12.18,55148,185.239.61.235,90,6,0,80,2,0,0,2,2,0,1160,1160,0,64,250,40,40,40,40,68.936041,0.000000,0,0,0,0,551.488329,0.000000,2,0,0,0,0,65535,0,0,0,0,0,0,0,0
759379463376166,185.41.137.190,62435,20.190.159.73,443,6,0,5161,12,13604,6,26,26,24,1354,1293,103,64,126,6881,40,40,6881,3990.341533,131583.274493,0,0,0,0,31922.732267,1052666.195943,9,2,1,2,2,65535,16385,0,0,0,0,0,0,1
652670805151314,77.60.65.208,36640,185.239.60.34,8443,6,5,856,8,132,3,27,27,18,1296,1292,1296,52,126,557,40,40,557,662.237310,101.836608,0,0,0,0,5297.898480,814.692862,10,0,0,1,0,29200,65535,0,0,0,0,0,0,0
725792878825140,185.239.61.100,50486,150.171.30.11,443,6,5,3019,11,7539,14,218,218,90,905,905,901,63,125,6013,40,40,6013,3335.620427,8361.504472,0,0,0,0,26684.963412,66892.035775,18,1,2,2,1,64240,65535,0,0,0,0,0,0,1
411675967360818,185.41.139.36,6054,52.57.173.160,443,6,0,1626,13,10220,10,26,26,24,441,441,81,50,64,1300,40,40,1300,3680.256758,125786.163522,0,0,0,0,29442.054063,1006289.308176,11,1,3,1,7,5040,9,0,0,0,0,0,0,0
667073838387050,109.37.131.82,4356,185.41.138.43,7331,6,0,100,2,0,0,2,2,0,606,606,0,51,64,60,40,40,60,164.797587,0.000000,0,0,0,0,1318.380699,0.000000,2,0,0,0,0,29200,0,0,0,0,0,0,0,0
456059793051548,185.239.61.18,17943,185.46.212.40,443,6,2,2770,11,47418,10,26,26,26,556,556,552,59,126,17560,40,40,17560,4980.858758,85842.923634,0,0,0,0,39846.870061,686743.389074,13,1,0,1,2,64240,65535,0,0,0,0,0,0,1
677039484702840,149.143.27.215,37880,185.239.60.34,8080,6,0,1610,7,340,3,27,27,25,718,718,14,55,126,1358,40,40,1358,2240.492519,23666.991508,0,0,0,0,17923.940150,189335.932062,8,0,1,0,1,29200,1021,0,0,0,0,0,0,0
469487371882650,185.239.61.100,54554,2.18.244.223,443,6,0,875,9,9921,11,26,26,26,577,577,521,57,126,2640,40,40,2640,1515.141021,19022.109055,0,0,0,0,12121.128165,152176.872444,11,3,1,0,2,64240,64240,0,0,0,0,0,0,1
835472363360540,185.239.61.100,53981,52.111.243.72,443,6,5,4529,12,7680,7,218,218,90,785,785,781,63,125,6110,40,40,6110,5766.745399,9822.956556,0,0,0,0,46133.963189,78583.652452,11,2,2,0,3,64240,65535,0,0,0,0,0,0,1
740891983024600,185.41.139.36,3078,18.196.96.131,443,6,0,1452,11,10267,10,26,26,26,603,603,598,51,64,2548,40,40,2548,2405.359379,17153.750535,0,0,0,0,19242.875034,137230.004277,13,2,1,1,0,5040,35596,0,0,0,0,0,0,1
611099800113674,185.239.60.50,56196,17.8.136.172,443,6,5,1640,10,4416,9,26,26,26,1089,1089,1078,62,242,2668,40,40,2668,1505.104967,4093.717960,0,0,0,0,12040.839738,32749.743679,11,2,3,2,0,2560,26847,0,0,0,0,0,0,1
318186354840394,185.41.138.25,62960,192.168.2.1,32130,6,0,104,2,0,0,2,2,0,49,49,0,63,64,64,40,40,64,2085.798520,0.000000,0,0,0,0,16686.388159,0.000000,2,0,0,0,0,65535,0,0,0,0,0,0,0,0
765218581910598,185.239.63.68,46752,185.125.190.48,80,6,2,256,5,405,4,27,19,27,1276,1266,244,58,64,241,40,40,241,202.123720,1658.476658,0,0,0,0,1616.989762,13267.813268,8,1,0,0,0,64240,65160,0,0,0,0,0,0,1
356618241840388,185.41.138.82,52050,142.250.185.193,443,6,0,681,10,2574,15,26,26,26,538,369,538,64,126,688,40,40,688,1843.275563,4776.103894,0,0,0,0,14746.204503,38208.831153,21,0,3,1,0,65535,65535,0,0,0,0,0,0,1
589090175391220,83.222.191.38,40005,185.239.63.0,8895,6,0,80,2,0,0,2,2,0,785,785,0,64,247,40,40,40,40,101.877604,0.000000,0,0,0,0,815.020834,0.000000,2,0,0,0,0,2560,0,0,0,0,0,0,0,0
458115158513420,172.70.46.15,47838,185.41.139.205,443,6,5,2942,17,11810,12,31,31,27,399,399,396,58,64,1500,40,40,1500,7359.010661,29818.112041,0,0,0,0,58872.085286,238544.896331,18,1,0,1,9,65535,14480,0,0,0,0,0,0,0
808686550587204,185.239.61.232,57304,104.18.39.7,443,6,5,877,7,4071,7,27,27,27,1312,1312,1307,58,64,2425,40,40,2425,668.223060,3112.699447,0,0,0,0,5345.784480,24901.595574,11,0,0,1,1,29200,65535,0,0,0,0,0,0,1
624466357327982,185.239.60.98,49446,4.208.13.192,443,6,0,5612,11,6151,8,26,26,26,775,775,722,44,126,2960,40,40,2960,7239.571508,8515.510245,0,0,0,0,57916.572065,68124.081963,10,1,2,1,3,65535,64240,0,0,0,0,0,0,1
546387341875416,185.239.63.149,54432,51.116.246.104,443,6,5,11118,16,7257,6,26,26,26,455,455,447,64,126,6445,40,40,6445,24392.758962,16210.927465,0,0,0,0,195142.071695,129687.419722,10,1,1,3,6,65535,65535,0,0,0,0,0,0,1
409639482104942,157.97.119.178,51688,185.239.60.34,8080,6,2,1539,7,132,3,27,27,18,235,235,229,56,126,1279,40,40,1279,6533.173152,575.622392,0,0,0,0,52265.385219,4604.979134,9,0,0,0,1,64240,65535,0,0,0,0,0,0,0
623967473966194,45.135.232.187,33714,185.239.60.82,443,6,5,1794,13,6233,13,31,31,27,1085,357,1003,53,64,1500,40,40,1500,5015.460142,6212.022002,0,0,0,0,40123.681135,49696.176014,16,1,3,3,3,64240,28960,0,0,0,0,0,0,0
740828492340490,185.41.139.36,3078,18.196.96.131,443,6,5,1712,12,10475,14,26,26,26,603,603,598,50,64,1300,40,40,1300,2836.113398,17501.006621,0,0,0,0,22688.907185,140008.052969,13,2,3,1,7,5040,35596,0,0,0,0,0,0,1
749344060612384,185.41.138.172,18499,57.153.246.80,443,6,5,4797,12,306,6,219,219,27,625,625,624,47,127,1480,40,40,1480,7673.039272,490.220423,0,0,0,0,61384.314177,3921.763384,13,2,0,0,3,64240,64240,0,0,0,0,0,0,0
300268693627148,185.239.60.185,34629,17.253.53.205,443,6,0,775,7,697,4,26,26,26,348,305,348,59,64,545,40,40,545,2534.427334,2002.344208,0,0,0,0,20275.418671,16018.753663,9,0,1,1,0,65535,33212,0,0,0,0,0,0,1
775575406715328,185.239.60.185,62739,17.57.13.47,443,6,5,725,4,100,2,26,26,18,1240,1240,1232,47,64,569,40,40,569,584.310341,81.119580,0,0,0,0,4674.482724,648.956640,5,0,0,1,0,65535,65160,0,0,0,0,0,0,0
833734180020930,18.231.157.79,35334,185.239.62.49,8008,6,0,80,2,68,1,2,2,0,1038,1038,0,64,238,68,40,40,68,77.010158,0.000000,0,0,0,0,616.081261,0.000000,3,0,0,0,0,65535,0,769,3,0,0,0,0,0
773996090565560,157.10.53.82,55629,185.239.60.161,9362,6,0,120,3,40,1,22,6,20,1297,1297,0,64,244,40,40,40,40,92.468089,0.000000,0,0,0,0,739.744711,0.000000,4,0,0,0,0,2560,0,0,0,0,0,0,0,0
636942844568672,185.239.62.178,56884,37.143.81.149,443,6,5,2023,32,106801,41,26,26,26,1277,1277,1272,62,248,5572,40,40,5572,1583.317485,83956.317968,0,0,0,0,12666.539876,671650.543746,38,1,1,1,2,65535,31740,0,0,0,0,0,0,1
514296721581306,212.118.186.10,48478,185.239.61.107,6021,6,0,990,7,305,2,27,27,25,81,81,15,51,125,682,40,40,682,12097.217640,19883.955929,0,0,0,0,96777.741120,159071.647435,7,1,0,1,0,26720,512,0,0,0,0,0,0,1
579034112730448,185.41.139.202,57474,96.16.53.159,443,6,5,3275,10,7208,15,26,26,26,823,823,805,54,125,2960,40,40,2960,3978.256248,8944.514970,0,0,0,0,31826.049986,71556.119758,16,0,3,2,2,65535,64240,0,0,0,0,0,0,1
293802609747390,185.41.139.227,50200,91.228.167.137,80,6,0,77600,58,2851,65,27,27,24,426,426,131,53,125,1500,40,40,1500,181753.026680,21644.561529,0,0,0,0,1454024.213438,173156.492230,69,0,1,2,51,64240,84,0,0,0,0,0,0,0
587489805412396,58.251.251.225,50324,185.41.137.201,22,6,0,100,2,60,1,18,2,18,1112,1112,0,64,104,60,40,40,60,89.882550,0.000000,0,0,0,0,719.060404,0.000000,3,0,0,0,0,14560,14560,0,0,0,0,0,0,1
523039308392618,45.135.95.25,35075,185.41.136.194,1080,6,0,80,2,68,1,2,2,0,294,294,0,64,244,68,40,40,68,271.956215,0.000000,0,0,0,0,2175.649720,0.000000,3,0,0,0,0,65535,0,769,3,0,0,0,0,1
403626903742970,185.239.60.55,57334,34.96.112.9,443,6,5,1877,8,618,6,27,27,27,444,444,442,62,121,801,40,40,801,4224.527920,1397.472339,0,0,0,0,33796.223358,11179.778711,11,0,1,2,0,64240,65535,0,0,0,0,0,0,0
685736393059132,185.239.61.100,50493,72.144.129.207,443,6,0,172,4,8033,10,219,210,27,1173,956,1173,46,125,2960,40,40,2960,179.864391,6846.285424,0,0,0,0,1438.915125,54770.283388,9,0,2,0,1,64240,64240,0,0,0,0,0,0,1
817843967306638,185.239.60.50,56193,17.253.105.202,443,6,5,1897,13,9515,13,26,26,26,1029,1029,1024,59,64,3976,40,40,3976,1843.533832,9285.010295,0,0,0,0,14748.270654,74280.082360,14,4,1,4,2,65535,33212,0,0,0,0,0,0,1
814639224007590,185.239.61.232,57308,104.18.39.7,443,6,5,993,8,4074,7,27,27,27,1319,1319,1313,58,64,2426,40,40,2426,752.473957,3102.515520,0,0,0,0,6019.791656,24820.124162,12,0,0,1,1,29200,65535,0,0,0,0,0,0,1
748548765789204,185.41.138.75,61087,20.52.64.200,443,6,5,1301,9,7377,8,26,26,26,1093,1093,1091,64,126,6436,40,40,6436,1189.528129,6761.463416,0,0,0,0,9516.225036,54091.707331,11,2,3,0,0,65535,65535,0,0,0,0,0,0,1
597701501856836,185.239.60.98,52236,23.200.185.186,443,6,5,635,7,8041,9,26,26,26,937,937,890,56,126,2960,40,40,2960,677.092830,9033.258253,0,0,0,0,5416.742640,72266.066022,8,1,3,0,3,65535,64240,0,0,0,0,0,0,1
294301745294706,45.135.232.187,33692,185.239.60.82,443,6,5,1654,11,1853,8,30,30,26,475,475,367,57,64,569,40,40,569,3478.641269,5041.586971,0,0,0,0,27829.130150,40332.695766,12,1,3,3,0,64240,28960,0,0,0,0,0,0,0
639904598929062,185.41.138.235,49801,158.177.208.33,443,6,0,104,2,0,0,2,2,0,1255,1255,0,62,64,64,40,40,64,82.813163,0.000000,0,0,0,0,662.505305,0.000000,2,0,0,0,0,65535,0,0,0,0,0,0,0,0
362391294979806,83.222.191.38,40005,185.41.136.83,43347,6,0,80,2,0,0,2,2,0,387,387,0,64,247,40,40,40,40,206.274350,0.000000,0,0,0,0,1650.194800,0.000000,2,0,0,0,0,2560,0,0,0,0,0,0,0,0
357788997332818,185.41.139.114,32519,52.108.50.37,443,6,5,3559,8,5472,6,26,26,26,452,436,452,64,126,4505,40,40,4505,8155.679758,12086.647479,0,0,0,0,65245.438067,96693.179835,9,0,0,2,2,64240,65535,0,0,0,0,0,0,1
788495481843564,185.239.63.68,59509,13.69.239.73,443,6,1,1082,8,7518,9,26,26,26,1296,1289,1296,64,126,6446,40,40,6446,838.794152,5799.941368,0,0,0,0,6710.353216,46399.530944,12,2,0,2,0,65535,65535,0,0,0,0,0,0,1
707025381240730,212.84.139.22,45860,185.239.60.34,8080,6,2,1534,7,392,4,27,27,26,983,983,975,57,126,1282,40,40,1282,1559.380477,402.032727,0,0,0,0,12475.043813,3216.261814,9,0,1,0,1,29200,65535,0,0,0,0,0,0,0
626708188377102,77.63.15.144,63328,185.239.60.55,443,6,5,3080,11,5883,15,26,26,26,1180,1180,1123,55,64,1360,40,40,1360,2609.621029,5237.228747,0,0,0,0,20876.968230,41897.829973,16,1,2,3,4,65535,65160,0,0,0,0,0,0,0
571766466556104,185.41.138.75,60017,17.42.251.72,993,6,5,765,5,6324,7,31,31,27,1082,432,1077,49,64,2948,40,40,2948,1769.817327,5868.057779,0,0,0,0,14158.538617,46944.462229,8,1,0,1,0,65535,21720,0,0,0,0,0,0,1
586897144557790,149.143.27.173,41948,185.239.60.34,8080,6,0,212,5,352,3,27,19,26,500,500,477,55,126,260,40,40,260,423.282114,737.800098,0,0,0,0,3386.256908,5902.400785,7,0,1,0,0,29200,65535,0,0,0,0,0,0,1
742571277365476,185.239.63.178,55805,77.224.14.5,80,6,2,132,3,478,3,26,18,26,1294,1251,1294,55,126,386,40,40,386,105.499480,369.210045,0,0,0,0,843.995841,2953.680360,5,0,1,0,0,64240,65535,0,0,0,0,0,0,1
480427361448370,20.83.50.196,48230,185.41.137.102,5357,6,0,80,2,0,0,2,2,0,218,218,0,64,238,40,40,40,40,365.784516,0.000000,0,0,0,0,2926.276131,0.000000,2,0,0,0,0,65535,0,0,0,0,0,0,0,0
795873025405394,185.41.139.173,10000,52.112.120.32,443,6,0,104,2,0,0,2,2,0,1226,1226,0,63,64,64,40,40,64,84.786042,0.000000,0,0,0,0,678.288333,0.000000,2,0,0,0,0,65535,0,0,0,0,0,0,0,0
825478049116642,79.124.62.134,0,185.41.138.179,3722,6,0,80,2,68,1,2,2,0,1233,1233,0,64,247,68,40,40,68,64.855575,0.000000,0,0,0,0,518.844598,0.000000,3,0,0,0,0,2560,0,769,3,0,0,0,0,0
793257359848024,161.0.7.129,33394,185.239.60.82,443,6,5,642,8,1772,9,27,26,27,1293,931,1293,53,64,513,40,40,513,689.199112,1370.248593,0,0,0,0,5513.592896,10961.988747,12,0,4,1,0,25200,28960,0,0,0,0,0,0,1
624816334910182,185.239.60.185,34637,17.23.18.34,443,6,5,3540,10,6646,5,26,26,26,1313,1313,1147,47,64,4148,40,40,4148,2694.816589,5790.333471,0,0,0,0,21558.532710,46322.667770,8,1,0,3,1,65535,28960,0,0,0,0,0,0,1
503786264015766,185.41.139.202,53711,40.127.240.158,443,6,5,744,9,496,4,27,27,27,618,599,618,64,125,364,40,40,364,1240.316281,801.739257,0,0,0,0,9922.530245,6413.914055,10,2,1,0,0,65535,65535,0,0,0,0,0,0,0
332741008569352,185.41.139.173,35979,217.114.96.46,443,6,5,1487,13,5711,14,27,26,27,112,96,112,62,245,1500,40,40,1500,15440.687822,50571.150270,0,0,0,0,123525.502575,404569.202161,17,2,4,2,2,64240,8190,0,0,0,0,0,0,0
653467931522164,212.107.12.18,42995,185.239.61.111,8080,6,0,80,2,0,0,2,2,0,669,669,0,64,250,40,40,40,40,119.550550,0.000000,0,0,0,0,956.404398,0.000000,2,0,0,0,0,65535,0,0,0,0,0,0,0,0
837414669137272,83.222.191.38,40005,185.41.137.41,3245,6,0,80,2,40,1,22,2,20,712,712,0,64,247,40,40,40,40,112.359393,0.000000,0,0,0,0,898.875142,0.000000,3,0,0,0,0,2560,0,0,0,0,0,0,0,0
765384469395192,185.239.61.230,61770,145.128.246.21,443,6,5,628,8,6277,12,31,30,27,710,710,699,50,126,2800,40,40,2800,883.807465,8969.795354,0,0,0,0,7070.459721,71758.362830,15,2,0,1,0,64240,64240,0,0,0,0,0,0,1
518450032686870,185.41.138.235,57878,52.236.189.108,443,6,5,554,7,6475,4,31,27,30,102,93,102,62,115,6335,40,40,6335,5899.830673,62962.494773,0,0,0,0,47198.645382,503699.958187,9,1,0,0,0,65535,65535,0,0,0,0,0,0,1
740480008468520,103.70.115.126,48018,185.239.63.239,22,6,0,80,2,68,1,2,2,0,820,820,0,64,241,68,40,40,68,97.501048,0.000000,0,0,0,0,780.008385,0.000000,3,0,0,0,0,2560,0,769,3,0,0,0,0,0
628755481639024,185.41.139.202,57472,104.97.15.58,443,6,0,1187,10,5373,16,26,26,26,619,619,615,55,125,2960,40,40,2960,1916.299524,8723.705488,0,0,0,0,15330.396191,69789.643908,18,1,5,1,0,65535,64240,0,0,0,0,0,0,1
770199067638092,185.41.137.107,48626,3.223.15.108,3000,6,0,100,2,0,0,2,2,0,761,761,0,62,64,60,40,40,60,131.253060,0.000000,0,0,0,0,1050.024479,0.000000,2,0,0,0,0,29200,0,0,0,0,0,0,0,0
358172548151806,185.41.138.24,22817,52.35.150.14,443,6,0,92,2,0,0,2,2,0,124,124,0,64,127,52,40,40,52,737.729237,0.000000,0,0,0,0,5901.833899,0.000000,2,0,0,0,0,65535,0,0,0,0,0,0,0,0
752151550704332,82.170.251.71,59092,185.41.137.105,8080,6,2,1865,7,352,3,27,27,27,1127,1127,31,56,64,1613,40,40,1613,1654.627367,11117.076714,0,0,0,0,13237.018938,88936.613713,8,0,1,0,0,29200,64240,0,0,0,0,0,0,1
577191803960034,185.239.61.100,63689,162.247.243.29,443,6,5,3620,8,5030,9,26,26,26,1351,1351,1348,55,125,2952,40,40,2952,2678.434019,3731.323908,0,0,0,0,21427.472150,29850.591263,11,0,1,1,3,65535,65535,0,0,0,0,0,0,1
760748582058874,185.239.60.98,49942,20.190.160.25,443,6,5,4813,11,5208,9,31,31,27,1282,1272,1282,64,126,3998,40,40,3998,3781.590185,4061.300053,0,0,0,0,30252.721480,32490.400422,12,2,1,1,3,65535,65535,0,0,0,0,0,0,1
764932276305098,185.239.60.98,49943,20.190.160.25,443,6,0,4597,11,4807,7,27,27,26,1303,1303,1284,64,126,3998,40,40,3998,3526.948511,3740.925901,0,0,0,0,28215.588084,29927.407204,12,1,0,1,3,65535,65535,0,0,0,0,0,0,1
838183874870754,92.68.135.209,47380,185.239.60.34,8080,6,0,1994,6,212,5,27,27,19,562,562,551,52,126,1782,40,40,1782,3543.232231,384.149833,0,0,0,0,28345.857848,3073.198663,10,0,0,0,0,29200,65535,0,0,0,0,0,0,1
750242926902854,185.41.139.36,35796,20.38.84.96,443,6,5,1365,8,6650,11,218,218,26,752,752,751,42,125,1450,40,40,1450,1814.749325,8852.043091,0,0,0,0,14517.994602,70816.344732,12,0,1,2,4,64240,64240,0,0,0,0,0,0,0
388784111435382,20.64.105.47,51792,185.41.138.82,80,6,0,80,2,0,0,2,2,0,0,0,0,64,241,40,40,40,40,104986.876640,0.000000,0,0,0,0,839895.013123,0.000000,2,0,0,0,0,65535,0,0,0,0,0,0,0,1
647506813795960,83.222.191.38,40005,185.239.61.247,8524,6,0,80,2,0,0,2,2,0,798,798,0,64,247,40,40,40,40,100.143079,0.000000,0,0,0,0,801.144635,0.000000,2,0,0,0,0,2560,0,0,0,0,0,0,0,0
843988352908960,185.239.62.122,53667,104.78.173.167,80,6,0,92,2,132,3,18,2,18,1336,1303,1336,52,126,52,40,40,52,70.587008,98.739057,0,0,0,0,564.696062,789.912459,5,0,0,0,0,64240,64240,0,0,0,0,0,0,1
778110621728678,185.41.139.114,16248,47.254.134.93,10000,6,0,180,4,92,2,22,22,18,1308,1308,1297,51,64,60,40,40,60,137.571031,70.899905,0,0,0,0,1100.568245,567.199238,6,0,0,0,0,29200,28480,0,0,0,0,0,0,0
656755288195420,212.107.12.18,58664,185.41.139.58,88,6,0,80,2,0,0,2,2,0,538,538,0,64,247,40,40,40,40,148.459914,0.000000,0,0,0,0,1187.679312,0.000000,2,0,0,0,0,65535,0,0,0,0,0,0,0,0
481604008428024,185.41.139.173,10020,20.190.160.14,443,6,0,3429,12,6902,7,26,26,24,413,405,40,62,113,6367,40,40,6367,8456.310297,171333.531923,0,0,0,0,67650.482372,1370668.255387,12,2,2,1,1,65535,16385,0,0,0,0,0,0,1
840722993660530,83.222.191.38,40005,185.239.61.206,50437,6,0,80,2,0,0,2,2,0,778,778,0,64,247,40,40,40,40,102.787071,0.000000,0,0,0,0,822.296572,0.000000,2,0,0,0,0,2560,0,0,0,0,0,0,0,0
668390601147364,185.239.61.58,43868,150.171.29.11,443,6,0,8795,20,6783,7,26,26,26,1274,1274,1270,63,110,6013,40,40,6013,6898.450417,5338.225329,0,0,0,0,55187.603339,42705.802634,19,0,0,2,5,29200,65535,0,0,0,0,0,0,1
619834019693576,185.41.137.98,50847,52.182.143.208,443,6,0,3020,11,4757,7,26,26,24,1276,1276,346,63,114,4287,40,40,4287,2365.593925,13745.972577,0,0,0,0,18924.751397,109967.780619,12,2,1,1,1,65535,16386,0,0,0,0,0,0,1
685843079644268,185.239.61.100,50490,72.144.129.207,443,6,0,212,5,8033,10,219,210,27,1172,957,1172,46,125,2960,40,40,2960,221.474687,6849.367629,0,0,0,0,1771.797497,54794.941035,10,0,2,0,1,64240,64240,0,0,0,0,0,0,1
822761038365892,54.86.40.149,45226,185.239.61.61,1538,6,0,80,2,0,0,2,2,0,1167,1167,0,64,239,40,40,40,40,68.531817,0.000000,0,0,0,0,548.254537,0.000000,2,0,0,0,0,65535,0,0,0,0,0,0,0,0
788984030840142,88.214.48.17,39436,185.239.60.81,22,6,0,1712,9,1771,9,26,26,26,1341,1341,182,55,64,1208,40,40,1208,1275.963662,9715.821813,0,0,0,0,10207.709295,77726.574501,15,0,1,1,1,42340,13212,0,0,0,0,0,0,1
663286197995004,185.41.138.25,64769,150.171.28.11,443,6,5,2539,11,7519,17,26,26,26,1249,1249,1247,64,127,1500,40,40,1500,2032.598428,6029.081357,0,0,0,0,16260.787422,48232.650855,16,4,3,0,5,65535,65535,0,0,0,0,0,0,0
729286471207214,35.187.15.214,45432,185.239.62.77,443,6,0,80,2,0,0,2,2,0,1014,1014,0,58,64,40,40,40,40,78.856113,0.000000,0,0,0,0,630.848906,0.000000,2,0,0,0,0,2560,0,0,0,0,0,0,0,0
575885154208062,185.239.61.232,54324,172.64.148.249,443,6,5,1348,6,2682,6,27,27,27,1140,96,1136,58,64,2426,40,40,2426,13976.443265,2359.889274,0,0,0,0,111811.546118,18879.114188,9,0,1,1,0,29200,65535,0,0,0,0,0,0,1
669075787106748,185.239.61.232,54332,172.64.148.249,443,6,5,1610,10,4285,9,27,27,27,1233,1233,1229,58,64,2426,40,40,2426,1304.809072,3486.069552,0,0,0,0,10438.472579,27888.556417,15,0,0,2,1,29200,65535,0,0,0,0,0,0,1
758460707720200,45.163.177.138,55163,185.239.60.236,443,6,0,92,2,0,0,2,2,0,562,562,0,64,116,52,40,40,52,163.542181,0.000000,0,0,0,0,1308.337452,0.000000,2,0,0,0,0,64240,0,0,0,0,0,0,0,0
771883784883356,112.133.221.4,43905,185.41.137.152,445,6,0,84,2,0,0,2,2,0,958,958,0,64,239,44,40,40,44,87.601472,0.000000,0,0,0,0,700.811774,0.000000,2,0,0,0,0,2560,0,0,0,0,0,0,0,0
618333272427696,45.163.176.72,5739,185.239.60.82,443,6,0,92,2,0,0,2,2,0,595,595,0,64,119,52,40,40,52,154.503439,0.000000,0,0,0,0,1236.027515,0.000000,2,0,0,0,0,64240,0,0,0,0,0,0,0,0
428345151082000,31.149.167.226,50174,185.239.61.62,443,6,5,1344,14,4364,9,31,31,27,495,495,480,53,253,1480,40,40,1480,2712.586888,9081.601225,0,0,0,0,21700.695100,72652.809802,17,2,1,1,2,64240,8190,0,0,0,0,0,0,0
726611628150466,185.239.60.185,34636,17.248.236.67,443,6,0,921,10,6934,12,26,26,26,1015,1011,1015,54,64,2948,40,40,2948,910.929672,6830.046689,0,0,0,0,7287.437380,54640.373515,15,1,3,1,0,65535,31856,0,0,0,0,0,0,1
787978339176190,185.239.61.100,50488,20.190.190.96,443,6,0,5658,16,5840,13,218,218,24,905,905,17,63,125,4118,40,40,4118,6250.593795,335343.095033,0,0,0,0,50004.750363,2682744.760264,18,4,2,1,3,64240,49155,0,0,0,0,0,0,1
