flow_id,total_fwd_packets,total_backward_packets,label,flow_duration,flow_iat_mean,flow_iat_max,packet_rows,packet_fwd_count,packet_bwd_count,packet_unknown_direction_count,any_packet_label,alert_packet_count,packet_payload_sum,flow_iat_mean_from_packets,flow_iat_max_from_packets,direction_iat_mean_from_packets,direction_iat_max_from_packets,_merge,fwd_packet_diff,bwd_packet_diff
652362620652745,8,7,0,5848511,417750.785714,5361810,15,8,7,0,0,0,6889,389900.73333333334,5361810,773488.2666666667,5417482,both,0,0
652369632882346,5,2,0,37125,6187.5,24155,7,5,2,0,0,0,2927,5303.571428571428,24155,5334.285714285715,36904,both,0,0
652373981551039,4,2,0,2645974,529194.8,2187425,6,4,2,0,0,0,1702,440995.6666666667,2187425,494962.3333333333,2187425,both,0,0
652403994183633,3,5,0,109499,15642.714286,44279,8,3,5,0,0,0,5503,13687.375,44279,21837.375,98545,both,0,0
652406901287265,2,0,0,5848501,5848501.0,5848501,2,2,0,0,0,0,0,2924250.5,5848501,2924250.5,5848501,both,0,0
652483558122130,1,1,0,3005602,3005602.0,3005602,2,1,1,0,0,0,2,1502801.0,3005602,0.0,0,both,0,0
652488398730670,3,4,0,5372862,895477.0,2765005,7,3,4,0,0,0,141,767551.7142857143,2765005,1522719.4285714286,4573222,both,0,0
652491888736930,2,0,0,5127585,5127585.0,5127585,2,2,0,0,0,0,0,2563792.5,5127585,2563792.5,5127585,both,0,0
652501981677066,5,0,0,5129973,1282493.25,3069944,5,5,0,0,0,0,98,1025994.6,3069944,1025994.6,3069944,both,0,0
652508414995202,2,1,0,6701,3350.5,6665,3,2,1,0,0,0,194,2233.6666666666665,6665,12.0,36,both,0,0
652544792131526,1,1,0,88981,88981.0,88981,2,1,1,0,0,0,210,44490.5,88981,0.0,0,both,0,0
652550983491908,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
652569396378610,2,0,0,5913999,5913999.0,5913999,2,2,0,0,0,0,0,2956999.5,5913999,2956999.5,5913999,both,0,0
652572432373781,2,0,0,5913999,5913999.0,5913999,2,2,0,0,0,0,0,2956999.5,5913999,2956999.5,5913999,both,0,0
652728990894587,69,38,0,5648305,53285.896226,1005894,107,69,38,0,0,0,77736,52787.897196261685,1005894,105170.89719626168,1027867,both,0,0
652738038560618,15,9,1,5913960,257128.695652,5742383,24,15,9,0,1,9,1686,246415.0,5742383,251405.04166666666,5742383,both,0,0
652857801882791,15,8,1,5717324,259878.363636,4228524,23,15,8,0,1,2,3080,248579.30434782608,4228524,305293.39130434784,4317652,both,0,0
652908334939198,5,2,0,24303,4050.5,10485,7,5,2,0,0,0,179,3471.8571428571427,10485,4049.1428571428573,14932,both,0,0
652937469592992,58,33,0,2931103,32567.811111,2722558,91,58,33,0,0,0,73721,32209.923076923078,2722558,63673.73626373626,2790371,both,0,0
652941364546780,2,1,0,21139,10569.5,12584,3,2,1,0,0,0,0,7046.333333333333,12584,7046.333333333333,21139,both,0,0
652944049259384,1,1,0,4200,4200.0,4200,2,1,1,0,0,0,73,2100.0,4200,0.0,0,both,0,0
652962757153172,6,5,0,408744,40874.4,379744,11,6,5,0,0,0,4114,37158.545454545456,379744,73380.54545454546,386771,both,0,0
652968428538621,3,3,0,3690393,738078.6,1180138,6,3,3,0,0,0,0,615065.5,1180138,785046.3333333334,1180138,both,0,0
652975098478415,2,1,1,1068230,534115.0,1062656,3,2,1,0,1,1,778,356076.6666666667,1062656,354218.6666666667,1062656,both,0,0
653007725577992,11,8,0,5052753,280708.5,2902375,19,11,8,0,0,0,8471,265934.36842105264,2902375,524387.7368421053,2981725,both,0,0
653100465320146,1,0,0,0,0.0,0,1,1,0,0,0,0,1,0.0,0,0.0,0,both,0,0
653102427920755,6,4,0,1578759,175417.666667,1055310,10,6,4,0,0,0,759,157875.9,1055310,163444.7,1055310,both,0,0
653117353271364,2,1,0,91177,45588.5,56145,3,2,1,0,0,0,142,30392.333333333332,56145,30392.333333333332,91177,both,0,0
653119098205991,1,2,0,91879,45939.5,88890,3,1,2,0,0,0,78,30626.333333333332,88890,29630.0,88890,both,0,0
653129001994771,6,3,0,3998304,499788.0,996494,9,6,3,0,0,0,504,444256.0,996494,666454.2222222222,1711045,both,0,0
653130082659987,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
653182103197683,3,3,0,4680021,936004.2,1330578,6,3,3,0,0,0,0,780003.5,1330578,1364987.0,3509930,both,0,0
653190769170405,29,26,0,5759404,106655.62963,1835765,55,29,26,0,0,0,5951,104716.43636363637,1835765,208112.81818181818,2289401,both,0,0
653267147809461,9,6,0,4114472,293890.857143,4009856,15,9,6,0,0,0,6493,274298.13333333336,4009856,546584.3333333334,4041690,both,0,0
653271313633993,2,0,0,5717228,5717228.0,5717228,2,2,0,0,0,0,0,2858614.0,5717228,2858614.0,5717228,both,0,0
653273490481610,2,0,0,5520619,5520619.0,5520619,2,2,0,0,0,0,0,2760309.5,5520619,2760309.5,5520619,both,0,0
653275258798623,1,0,0,0,0.0,0,1,1,0,0,0,0,75,0.0,0,0.0,0,both,0,0
653275376282501,3,3,0,407728,81545.6,341540,6,3,3,0,0,0,830,67954.66666666667,341540,126168.33333333333,404375,both,0,0
653330205943830,2,1,0,5004317,2502158.5,5000957,3,2,1,0,0,0,3600,1668105.6666666667,5000957,1668105.6666666667,5004317,both,0,0
653345044382870,4,5,0,4105238,513154.75,1026482,9,4,5,0,0,0,4,456137.55555555556,1026482,910270.6666666666,2041148,both,0,0
653364269061261,2,1,0,5626,2813.0,4819,3,2,1,0,0,0,0,1875.3333333333333,4819,1875.3333333333333,5626,both,0,0
653390985329000,2,0,0,5717200,5717200.0,5717200,2,2,0,0,0,0,0,2858600.0,5717200,2858600.0,5717200,both,0,0
653446921705537,4,3,0,5044784,840797.333333,2051849,7,4,3,0,0,0,360,720683.4285714285,2051849,1292847.142857143,2979702,both,0,0
653447872983896,12,17,0,4329524,154625.857143,3035246,29,12,17,0,0,0,11344,149293.93103448275,3035246,297205.9655172414,3193283,both,0,0
653479485119636,3,3,0,5101182,1020236.4,3637548,6,3,3,0,0,0,141,850197.0,3637548,1496379.5,3695785,both,0,0
653479718600744,4,2,0,4080087,816017.4,1029944,6,4,2,0,0,0,230,680014.5,1029944,849579.1666666666,2031905,both,0,0
653503862710081,1,0,0,0,0.0,0,1,1,0,0,0,0,49,0.0,0,0.0,0,both,0,0
653546047296987,245,0,0,6040143,24754.684426,113492,245,245,0,0,0,0,28512,24653.644897959184,113492,24653.644897959184,113492,both,0,0
653570582881493,1043,262,0,5161605,3958.286043,908171,1305,1043,262,0,0,0,1509176,3955.2528735632186,908171,7900.383908045977,914645,both,0,0
653571947767570,3,0,0,4631865,2315932.5,2738677,3,3,0,0,0,0,399,1543955.0,2738677,1543955.0,2738677,both,0,0
653644832135454,12,11,1,3771323,171423.772727,2168591,23,12,11,0,1,8,8195,163970.5652173913,2168591,185781.34782608695,2223220,both,0,0
653736664685202,2,0,0,5258368,5258368.0,5258368,2,2,0,0,0,0,0,2629184.0,5258368,2629184.0,5258368,both,0,0
653778725740415,10,7,0,5753325,359582.8125,1770777,17,10,7,0,0,0,739,338430.8823529412,1770777,650733.7058823529,1785500,both,0,0
653825306151141,1,0,0,0,0.0,0,1,1,0,0,0,0,1472,0.0,0,0.0,0,both,0,0
653933699221850,4,2,0,1007612,201522.4,920843,6,4,2,0,0,0,1872,167935.33333333334,920843,168331.66666666666,920843,both,0,0
654007525894478,2,0,0,5717057,5717057.0,5717057,2,2,0,0,0,0,0,2858528.5,5717057,2858528.5,5717057,both,0,0
654013359774569,2,1,0,51070,25535.0,43720,3,2,1,0,0,0,16,17023.333333333332,43720,17023.333333333332,51070,both,0,0
654045826616287,4,7,0,5049599,504959.9,1082157,11,4,7,0,0,0,972,459054.45454545453,1082157,786823.7272727273,1402394,both,0,0
654053162279835,1,1,0,31828,31828.0,31828,2,1,1,0,0,0,58,15914.0,31828,0.0,0,both,0,0
654113339834454,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
654125520666849,2,1,0,22230,11115.0,13003,3,2,1,0,0,0,64,7410.0,13003,7410.0,22230,both,0,0
654135935309981,5,4,0,3792519,474064.875,2477608,9,5,4,0,0,0,293,421391.0,2477608,803019.3333333334,2963328,both,0,0
654199854193446,6,3,0,304807,38100.875,101222,9,6,3,0,0,0,2323,33867.444444444445,101222,45552.77777777778,101222,both,0,0
654212404678351,360,260,0,5466684,8831.476575,853273,620,360,260,0,0,0,417650,8817.232258064516,853273,17558.779032258066,867075,both,0,0
654232245695883,6,2,0,4638725,662675.0,2133505,8,6,2,0,0,0,282,579840.625,2133505,846528.75,3313991,both,0,0
654287757129295,3,3,0,4833986,966797.2,2174318,6,3,3,0,0,0,0,805664.3333333334,2174318,1557395.1666666667,2336241,both,0,0
654303642693997,3,5,0,3802762,543251.714286,1717461,8,3,5,0,0,0,646,475345.25,1717461,658818.875,1717461,both,0,0
654367169055461,1,2,0,37004,18502.0,36990,3,1,2,0,0,0,1046,12334.666666666666,36990,4.666666666666667,14,both,0,0
654379885113615,2,0,0,5389290,5389290.0,5389290,2,2,0,0,0,0,0,2694645.0,5389290,2694645.0,5389290,both,0,0
654381540642031,2,0,0,132,132.0,132,2,2,0,0,0,0,24,66.0,132,66.0,132,both,0,0
654393636335009,2,2,0,65242,21747.333333,59010,4,2,2,0,0,0,204,16310.5,59010,16310.5,65242,both,0,0
654421740417277,2,2,0,15132,5044.0,12054,4,2,2,0,0,0,24,3783.0,12054,3053.75,12054,both,0,0
654448934399874,4,3,0,5683820,947303.333333,4664301,7,4,3,0,0,0,652,811974.2857142857,4664301,1614906.857142857,5548319,both,0,0
654663537048374,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
654733824060748,1,0,0,0,0.0,0,1,1,0,0,0,0,48,0.0,0,0.0,0,both,0,0
654765007410019,16,14,1,6044560,208433.103448,5684471,30,16,14,0,1,14,14198,201485.33333333334,5684471,212984.23333333334,5684471,both,0,0
654800523720596,5,4,0,4802080,600260.0,4787350,9,5,4,0,0,0,2453,533564.4444444445,4787350,1065871.111111111,4790482,both,0,0
654927450889674,10,6,0,5073997,338266.466667,999731,16,10,6,0,0,0,407,317124.8125,999731,630180.0,2002187,both,0,0
654973825612871,2,0,0,6044512,6044512.0,6044512,2,2,0,0,0,0,0,3022256.0,6044512,3022256.0,6044512,both,0,0
654977631145105,4,3,0,5051075,841845.833333,2994890,7,4,3,0,0,0,618,721582.1428571428,2994890,1006300.0,2994890,both,0,0
655049719109378,12,12,0,5882737,255771.173913,752530,24,12,12,0,0,0,2232,245114.04166666666,752530,439364.4166666667,1362422,both,0,0
655060729899247,1,0,0,0,0.0,0,1,1,0,0,0,0,44,0.0,0,0.0,0,both,0,0
655071954769738,6,4,0,4079744,453304.888889,1047978,10,6,4,0,0,0,315,407974.4,1047978,813985.6,2986354,both,0,0
655088810490041,2,0,0,6044485,6044485.0,6044485,2,2,0,0,0,0,0,3022242.5,6044485,3022242.5,6044485,both,0,0
655118016046021,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
655151362089143,1,1,0,3581,3581.0,3581,2,1,1,0,0,0,0,1790.5,3581,0.0,0,both,0,0
655184202298704,1,0,0,0,0.0,0,1,1,0,0,0,0,293,0.0,0,0.0,0,both,0,0
655210264280358,1,1,0,6855,6855.0,6855,2,1,1,0,0,0,176,3427.5,6855,0.0,0,both,0,0
655213475129151,1,0,0,0,0.0,0,1,1,0,0,0,0,56,0.0,0,0.0,0,both,0,0
655257295952930,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
655363632643164,29,18,0,2808663,61057.891304,1165252,47,29,18,0,0,0,19722,59758.78723404255,1165252,111456.8085106383,1238604,both,0,0
655416580826976,1,0,0,0,0.0,0,1,1,0,0,0,0,60,0.0,0,0.0,0,both,0,0
655460344785848,1,1,0,62092,62092.0,62092,2,1,1,0,0,0,0,31046.0,62092,0.0,0,both,0,0
655472825408613,1,1,0,47354,47354.0,47354,2,1,1,0,0,0,63,23677.0,47354,0.0,0,both,0,0
655476856179899,2,2,0,1000847,333615.666667,910164,4,2,2,0,0,0,136,250211.75,910164,250450.0,1000847,both,0,0
655504065372788,24,41,0,4933312,77083.0,1772161,65,24,41,0,0,0,6755,75897.10769230769,1772161,131094.07692307694,2003039,both,0,0
655701305597076,1,0,0,0,0.0,0,1,1,0,0,0,0,497,0.0,0,0.0,0,both,0,0
655735377163927,2,0,0,5520046,5520046.0,5520046,2,2,0,0,0,0,0,2760023.0,5520046,2760023.0,5520046,both,0,0
655773562005160,2,1,0,90165,45082.5,89550,3,2,1,0,0,0,0,30055.0,89550,30055.0,90165,both,0,0
655810960026315,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
655896792103975,48,33,1,6027838,75347.975,1255805,81,48,33,0,1,21,31383,74417.75308641975,1255805,146075.3086419753,1696280,both,0,0
655905138594751,1,1,0,16876,16876.0,16876,2,1,1,0,0,0,357,8438.0,16876,0.0,0,both,0,0
655941361036906,8,7,0,5365382,383241.571429,1061415,15,8,7,0,0,0,870,357692.13333333336,1061415,678292.9333333333,2132735,both,0,0
655975554789435,32,33,0,6000719,93761.234375,403391,65,32,33,0,0,0,40762,92318.75384615385,403391,184392.5846153846,799699,both,0,0
655993500019012,5,3,0,4880486,697212.285714,1180187,8,5,3,0,0,0,0,610060.75,1180187,1180001.625,2359932,both,0,0
656000115327973,4,1,0,4000164,1000041.0,1531789,5,4,1,0,0,0,554,800032.8,1531789,800032.8,2000285,both,0,0
656018089503959,3,7,0,5016998,557444.222222,1116519,10,3,7,0,0,0,904,501699.8,1116519,727532.9,2215056,both,0,0
656113287993289,91,65,0,6002837,38727.980645,399200,156,91,65,0,0,0,81844,38479.72435897436,399200,71855.85897435897,401967,both,0,0
656157701707348,55,41,0,6010951,63273.168421,429681,96,55,41,0,0,0,77923,62614.072916666664,429681,123322.45833333333,1021465,both,0,0
656161635170733,1,1,0,20015,20015.0,20015,2,1,1,0,0,0,429,10007.5,20015,0.0,0,both,0,0
656197129134707,3,5,0,2267845,323977.857143,1807949,8,3,5,0,0,0,376,283480.625,1807949,554947.375,2259880,both,0,0
656223350743272,5,7,0,105870,9624.545455,85693,12,5,7,0,0,0,5457,8822.5,85693,9198.583333333334,98891,both,0,0
656331547022024,3,1,0,2980375,993458.333333,2776785,4,3,1,0,0,0,70,745093.75,2776785,745093.75,2830123,both,0,0
656334072550237,2,0,0,5847587,5847587.0,5847587,2,2,0,0,0,0,0,2923793.5,5847587,2923793.5,5847587,both,0,0
656342522036892,5,6,0,32612,3261.2,7006,11,5,6,0,0,0,733,2964.7272727272725,7006,4901.636363636364,21325,both,0,0
656343603763016,2,0,0,5847585,5847585.0,5847585,2,2,0,0,0,0,0,2923792.5,5847585,2923792.5,5847585,both,0,0
656345556605188,1,1,1,27428,27428.0,27428,2,1,1,0,1,2,108,13714.0,27428,0.0,0,both,0,0
656374519901098,6,7,0,66688,5557.333333,35846,13,6,7,0,0,0,5651,5129.846153846154,35846,6832.076923076923,44333,both,0,0
656407530406582,2,0,0,5126674,5126674.0,5126674,2,2,0,0,0,0,0,2563337.0,5126674,2563337.0,5126674,both,0,0
656454164203748,23,0,0,5685560,258434.545455,1929083,23,23,0,0,0,0,6240,247198.26086956522,1929083,247198.26086956522,1929083,both,0,0
656458611460158,19,14,0,881903,27559.46875,287495,33,19,14,0,0,0,19891,26724.333333333332,287495,52430.30303030303,319357,both,0,0
656463942455866,2,0,0,102637,102637.0,102637,2,2,0,0,0,0,0,51318.5,102637,51318.5,102637,both,0,0
656485792675781,213,186,0,6021551,15129.525126,80063,399,213,186,0,0,0,38151,15091.606516290727,80063,30128.79448621554,139787,both,0,0
656541785021359,2,1,0,95266,47633.0,67599,3,2,1,0,0,0,62,31755.333333333332,67599,31755.333333333332,95266,both,0,0
656542830673329,2,1,0,6651,3325.5,3394,3,2,1,0,0,0,52,2217.0,3394,2217.0,6651,both,0,0
656543018224157,17,0,0,5796699,362293.6875,818271,17,17,0,0,0,0,5168,340982.29411764705,818271,340982.29411764705,818271,both,0,0
656544728964136,1,0,0,0,0.0,0,1,1,0,0,0,0,44,0.0,0,0.0,0,both,0,0
656579551326044,6,4,0,5084968,564996.444444,1015767,10,6,4,0,0,0,382,508496.8,1015767,1015431.6,2031661,both,0,0
656695236534105,8,10,0,721299,42429.352941,216776,18,8,10,0,0,0,9535,40072.166666666664,216776,79484.83333333333,248145,both,0,0
656743389709259,1,0,0,0,0.0,0,1,1,0,0,0,0,382,0.0,0,0.0,0,both,0,0
656747384263096,42,37,0,1081674,13867.615385,234503,79,42,37,0,0,0,24537,13692.075949367088,234503,24722.303797468354,299349,both,0,0
656788594983903,1,0,0,0,0.0,0,1,1,0,0,0,0,48,0.0,0,0.0,0,both,0,0
656842210685922,1,1,0,7228,7228.0,7228,2,1,1,0,0,0,0,3614.0,7228,0.0,0,both,0,0
656874647384885,2,2,0,3509811,1169937.0,1330378,4,2,2,0,0,0,0,877452.75,1330378,1169926.75,3509811,both,0,0
656892926193527,611,211,0,414900,505.359318,5023,822,611,211,0,0,0,766969,504.7445255474453,5023,995.3892944038929,10119,both,0,0
656989389981256,2,2,0,4767575,1589191.666667,4731311,4,2,2,0,0,0,216,1191893.75,4731311,1198556.0,4767575,both,0,0
656992054201772,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
657026481841476,3,2,0,4023637,1005909.25,2011958,5,3,2,0,0,0,160,804727.4,2011958,1207133.2,2012062,both,0,0
657116174970471,14,7,1,5827656,291382.8,1043176,21,14,7,0,1,3,1944,277507.4285714286,1043176,484684.61904761905,2158428,both,0,0
657119975796132,41,61,0,5802999,57455.435644,727239,102,41,61,0,0,0,47394,56892.14705882353,727239,113726.73529411765,731092,both,0,0
657123243519248,17,10,0,5248959,201883.038462,545846,27,17,10,0,0,0,1710,194405.88888888888,545846,388604.74074074073,1061280,both,0,0
657135507391179,2,0,0,5519720,5519720.0,5519720,2,2,0,0,0,0,0,2759860.0,5519720,2759860.0,5519720,both,0,0
657175814167289,18,15,0,750634,23457.3125,259871,33,18,15,0,0,0,21882,22746.484848484848,259871,44395.666666666664,273763,both,0,0
657200236957146,1,1,0,40413,40413.0,40413,2,1,1,0,0,0,44,20206.5,40413,0.0,0,both,0,0
657216724464575,4,4,0,611555,87365.0,531964,8,4,4,0,0,0,2672,76444.375,531964,79552.25,534893,both,0,0
657244490729028,10,9,0,228740,12707.777778,131867,19,10,9,0,0,0,6263,12038.947368421053,131867,12346.157894736842,135717,both,0,0
657244612903777,2,1,0,13541,6770.5,8797,3,2,1,0,0,0,0,4513.666666666667,8797,4513.666666666667,13541,both,0,0
657335101725582,9,4,0,5323428,443619.0,1302156,13,9,4,0,0,0,1338,409494.46153846156,1302156,582964.6923076923,1302156,both,0,0
657346030854193,13,0,0,5364601,447050.083333,785441,13,13,0,0,0,0,1040,412661.6153846154,785441,412661.6153846154,785441,both,0,0
657397202607302,11,8,0,5364672,298037.333333,975532,19,11,8,0,0,0,274,282351.15789473685,975532,544801.4736842106,1002763,both,0,0
657485283800467,10,10,0,5364258,282329.368421,895470,20,10,10,0,0,0,2012,268212.9,895470,505541.8,1517191,both,0,0
657487513843662,10,10,0,5364258,282329.368421,895471,20,10,10,0,0,0,2012,268212.9,895471,505541.75,1517191,both,0,0
657510169835744,34,32,0,5884569,90531.830769,312659,66,34,32,0,0,0,4954,89160.13636363637,312659,169706.9696969697,599877,both,0,0
657550701155084,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
657552587678143,2,1,0,89509,44754.5,88729,3,2,1,0,0,0,31,29836.333333333332,88729,29836.333333333332,89509,both,0,0
657574608516406,4,3,0,5210107,868351.166667,4999176,7,4,3,0,0,0,692,744301.0,4999176,774297.5714285715,5004807,both,0,0
657589487127956,19,0,0,5897857,327658.722222,520439,19,19,0,0,0,0,1520,310413.5263157895,520439,310413.5263157895,520439,both,0,0
657613689158098,8,10,0,5716217,336248.058824,5673416,18,8,10,0,0,0,9099,317567.6111111111,5673416,634641.1111111111,5673847,both,0,0
657629312404077,3,0,0,5585141,2792570.5,3576729,3,3,0,0,0,0,0,1861713.6666666667,3576729,1861713.6666666667,3576729,both,0,0
657638053126283,4,4,1,3955939,565134.142857,1243559,8,4,4,0,1,2,691,494492.375,1243559,890521.625,1357275,both,0,0
657639699776091,1,1,0,48112,48112.0,48112,2,1,1,0,0,0,47,24056.0,48112,0.0,0,both,0,0
657640887765468,1,0,0,0,0.0,0,1,1,0,0,0,0,4,0.0,0,0.0,0,both,0,0
657653496388178,1,1,0,5966,5966.0,5966,2,1,1,0,0,0,135,2983.0,5966,0.0,0,both,0,0
657683666449280,1,0,0,0,0.0,0,1,1,0,0,0,0,219,0.0,0,0.0,0,both,0,0
657692837559948,1,1,0,15044,15044.0,15044,2,1,1,0,0,0,149,7522.0,15044,0.0,0,both,0,0
657708148995199,1,0,0,0,0.0,0,1,1,0,0,0,0,56,0.0,0,0.0,0,both,0,0
657761977560251,2,0,0,7447,7447.0,7447,2,2,0,0,0,0,0,3723.5,7447,3723.5,7447,both,0,0
657777294101838,4,4,0,86781,12397.285714,35539,8,4,4,0,0,0,2321,10847.625,35539,16232.125,52785,both,0,0
657812724140392,2,2,0,4262730,1420910.0,2127602,4,2,2,0,0,0,128,1065682.5,2127602,1597583.0,3200027,both,0,0
657834898157136,5,2,0,5056984,842830.666667,1997388,7,5,2,0,0,0,7,722426.2857142857,1997388,865445.2857142857,2003085,both,0,0
657837317488743,13,7,0,5259562,276819.052632,1002654,20,13,7,0,0,0,466,262978.1,1002654,513702.95,3939429,both,0,0
657848320892735,1,1,0,11112,11112.0,11112,2,1,1,0,0,0,24,5556.0,11112,0.0,0,both,0,0
657882762438935,14,30,0,5844491,135918.395349,983083,44,14,30,0,0,0,6639,132829.3409090909,983083,246518.56818181818,1019337,both,0,0
657929824185587,1,0,0,0,0.0,0,1,1,0,0,0,0,47,0.0,0,0.0,0,both,0,0
657981584057216,15,11,0,1326205,53048.2,305866,26,15,11,0,0,0,6440,51007.88461538462,305866,99380.92307692308,384391,both,0,0
657982829049947,17,0,0,5965228,372826.75,814900,17,17,0,0,0,0,1360,350895.76470588235,814900,350895.76470588235,814900,both,0,0
657996044314059,1,0,0,0,0.0,0,1,1,0,0,0,0,47,0.0,0,0.0,0,both,0,0
658017997072609,92,5,0,6026614,62777.229167,350765,97,92,5,0,0,0,14416,62130.0412371134,350765,98181.9587628866,1371979,both,0,0
658026662727149,11,0,0,16063,1606.3,14170,11,11,0,0,0,0,0,1460.2727272727273,14170,1460.2727272727273,14170,both,0,0
658079594586828,2,0,0,6043788,6043788.0,6043788,2,2,0,0,0,0,0,3021894.0,6043788,3021894.0,6043788,both,0,0
658084297499393,2,0,0,6043787,6043787.0,6043787,2,2,0,0,0,0,0,3021893.5,6043787,3021893.5,6043787,both,0,0
658113177689100,13,6,0,725116,40284.222222,294689,19,13,6,0,0,0,4282,38164.0,294689,47388.26315789474,294689,both,0,0
658116420126514,6,7,0,5088668,424055.666667,4946522,13,6,7,0,0,0,1027,391436.0,4946522,777245.9230769231,4953030,both,0,0
658256471849307,3,6,0,4081328,510166.0,4054142,9,3,6,0,0,0,269,453480.8888888889,4054142,904121.7777777778,4066575,both,0,0
658257282033646,5,4,0,5044365,630545.625,2668582,9,5,4,0,0,0,3416,560485.0,2668582,1093280.2222222222,5019878,both,0,0
658262618464221,14,0,0,5550430,426956.153846,1243150,14,14,0,0,0,0,1120,396459.28571428574,1243150,396459.28571428574,1243150,both,0,0
658319393853728,5,2,0,1761949,293658.166667,1180084,7,5,2,0,0,0,24,251707.0,1180084,311760.14285714284,1180084,both,0,0
658351873008904,43,27,0,6034973,87463.376812,678280,70,43,27,0,0,0,8593,86213.9,678280,162490.6,955069,both,0,0
658362088279626,4,0,0,4017566,1339188.666667,1998256,4,4,0,0,0,0,272,1004391.5,1998256,1004391.5,1998256,both,0,0
658538995353747,3,1,0,5207896,1735965.333333,4567689,4,3,1,0,0,0,141,1301974.0,4567689,1298622.25,4567689,both,0,0
658581184406964,11,10,0,5566375,278318.75,1167977,21,11,10,0,0,0,1033,265065.4761904762,1167977,529163.7142857143,1635185,both,0,0
658664068354812,3,1,0,84670,28223.333333,83994,4,3,1,0,0,0,24,21167.5,83994,21167.5,84669,both,0,0
658664666712122,4,4,0,4840359,691479.857143,1169990,8,4,4,0,0,0,0,605044.875,1169990,1023746.375,2339708,both,0,0
658675582611074,47,22,0,5016052,73765.470588,948314,69,47,22,0,0,0,58830,72696.40579710146,948314,145287.76811594202,1069489,both,0,0
658680091291977,16,10,1,5715969,228638.76,3936991,26,16,10,0,1,10,6407,219844.96153846153,3936991,287613.6153846154,3936991,both,0,0
658711490696538,3,1,0,213966,71322.0,180066,4,3,1,0,0,0,1524,53491.5,180066,53491.5,180066,both,0,0
658745674091447,7,5,0,5519345,501758.636364,5440159,12,7,5,0,0,0,3917,459945.4166666667,5440159,464572.0,5474019,both,0,0
658751367677386,1,1,0,24388,24388.0,24388,2,1,1,0,0,0,106,12194.0,24388,0.0,0,both,0,0
658793148833036,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
658848519374130,6,0,0,5080263,1016052.6,1030011,6,6,0,0,0,0,72,846710.5,1030011,846710.5,1030011,both,0,0
658857019170569,2,1,0,12091,6045.5,6221,3,2,1,0,0,0,204,4030.3333333333335,6221,4030.3333333333335,12091,both,0,0
658947608572055,2,1,0,12771,6385.5,12213,3,2,1,0,0,0,905,4257.0,12213,4257.0,12771,both,0,0
658953616299994,1,0,0,0,0.0,0,1,1,0,0,0,0,256,0.0,0,0.0,0,both,0,0
658974523720522,6,5,0,3974713,397471.3,1613392,11,6,5,0,0,0,299,361337.54545454547,1613392,555086.6363636364,1635287,both,0,0
659016571268580,1,1,0,4510,4510.0,4510,2,1,1,0,0,0,87,2255.0,4510,0.0,0,both,0,0
659059868351625,1,3,0,22909,7636.333333,16750,4,1,3,0,0,0,24,5727.25,16750,4200.5,16750,both,0,0
659059895752988,3,0,0,110941,55470.5,67153,3,3,0,0,0,0,1398,36980.333333333336,67153,36980.333333333336,67153,both,0,0
659083033353777,1,0,0,0,0.0,0,1,1,0,0,0,0,68,0.0,0,0.0,0,both,0,0
659090790688272,13,17,0,5537856,190960.551724,589009,30,13,17,0,0,0,827,184595.2,589009,362180.56666666665,1459273,both,0,0
659092222935443,1,0,0,0,0.0,0,1,1,0,0,0,0,1,0.0,0,0.0,0,both,0,0
659173146760493,12,14,0,4276471,171058.84,1708479,26,12,14,0,0,0,4547,164479.65384615384,1708479,326060.46153846156,1720884,both,0,0
659183560114225,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0.0,0,0.0,0,both,0,0
659193955248912,18,19,1,5257097,146030.472222,2442861,37,18,19,0,1,1,13655,142083.7027027027,2442861,212771.45945945947,2442861,both,0,0
659195193228287,26,19,0,5168847,117473.795455,544686,45,26,19,0,0,0,2565,114863.26666666666,544686,226555.64444444445,875123,both,0,0
659200483862749,1,1,0,5054,5054.0,5054,2,1,1,0,0,0,269,2527.0,5054,0.0,0,both,0,0
659208580315478,1,0,0,0,0.0,0,1,1,0,0,0,0,4,0.0,0,0.0,0,both,0,0
659306327127814,10,9,0,5721078,317837.666667,1978977,19,10,9,0,0,0,1734,301109.36842105264,1978977,548416.6842105263,2626102,both,0,0
