same_source,same_destination,same_endpoint,same_source_or_destination
128,27,128,128
128,28,128,128
1,128,128,128
110,0,128,110
37,29,121,66
9,2,16,9
9,13,31,22
15,4,39,19
71,11,128,82
80,4,128,84
72,0,124,72
21,0,49,21
112,0,128,112
28,1,51,29
16,2,36,18
128,1,128,128
93,0,128,93
44,53,128,97
37,10,72,43
53,7,92,54
128,0,128,128
110,113,128,128
18,127,128,128
16,128,128,128
17,21,80,38
23,128,128,128
5,2,14,7
107,34,128,128
128,113,128,128
0,55,128,55
66,2,118,68
128,11,128,128
24,2,42,26
128,114,128,128
3,15,37,18
0,34,68,34
0,96,128,96
0,23,48,23
29,8,71,36
18,128,128,128
61,5,111,66
45,0,72,45
33,1,76,33
6,0,12,6
17,128,128,128
128,1,128,128
0,128,128,128
59,53,128,111
111,25,128,128
2,50,126,51
112,8,128,120
113,43,128,128
16,0,33,16
5,128,128,128
114,128,128,128
86,9,128,86
115,128,128,128
3,1,10,4
128,115,128,128
89,1,128,90
0,128,128,128
97,48,128,128
0,62,128,62
40,1,72,40
4,4,10,4
22,11,46,33
2,90,128,91
21,7,51,28
0,77,128,77
3,79,128,82
0,123,128,123
74,1,128,74
4,37,72,41
2,66,128,66
0,0,0,0
30,3,53,33
35,1,58,35
85,2,128,86
43,4,84,47
2,128,128,128
36,11,107,47
45,29,128,74
1,5,14,6
99,0,128,99
4,37,86,41
19,0,35,19
15,6,42,20
54,128,128,128
2,3,16,5
87,10,128,87
21,22,76,43
0,108,128,108
46,47,128,92
18,0,32,18
81,9,128,89
16,1,26,17
4,32,85,36
82,1,128,82
108,0,128,108
3,128,128,128
0,124,128,124
52,0,98,52
12,50,123,62
111,114,128,128
7,48,120,55
0,38,80,38
13,13,72,26
73,14,128,86
22,20,102,42
27,56,128,83
128,2,128,128
38,76,128,114
26,1,60,27
47,4,87,51
0,12,27,12
5,0,8,5
2,49,116,51
53,128,128,128
0,0,2,0
5,46,107,51
0,64,128,64
14,29,67,43
19,128,128,128
0,63,128,63
0,60,128,60
20,74,128,94
116,1,128,117
15,0,24,15
61,33,128,94
13,14,53,27
49,6,94,55
28,52,128,80
18,42,128,60
98,6,128,104
48,1,94,49
0,109,128,109
38,128,128,128
24,2,35,24
128,1,128,128
1,57,114,58
1,1,15,2
0,110,128,110
4,86,128,90
2,51,122,53
9,24,82,33
60,0,101,60
44,16,128,59
12,62,128,74
22,14,57,35
29,56,128,85
69,22,128,91
30,111,128,128
70,2,122,72
128,0,128,128
14,2,32,16
8,18,50,26
4,50,124,53
21,0,35,21
13,0,31,13
18,79,128,85
4,1,14,5
16,19,65,35
31,51,128,80
44,12,128,56
33,128,128,128
15,52,128,67
67,2,128,68
62,37,128,99
0,26,53,26
83,1,128,84
42,128,128,128
61,128,128,128
62,128,128,128
17,0,33,17
107,1,128,107
31,1,57,32
69,20,128,89
1,0,3,1
19,6,44,24
0,29,50,29
90,5,128,90
126,16,128,128
4,0,6,4
128,63,128,128
5,1,7,5
128,64,128,128
8,47,109,53
1,25,67,26
1,128,128,128
6,2,8,6
1,53,110,54
4,62,128,66
128,17,128,128
0,54,128,54
75,6,128,81
2,17,38,18
0,77,128,77
27,42,115,69
0,41,102,41
112,128,128,128
7,44,91,48
69,128,128,128
17,128,128,128
52,1,101,53
29,127,128,128
117,1,128,117
83,0,128,83
16,14,75,30
128,38,128,128
37,0,77,37
1,0,4,1
16,128,128,128
27,1,58,28
128,115,128,128
49,1,84,49
19,2,40,21
20,1,35,21
19,44,110,63
14,33,109,47
21,34,95,55
128,3,128,128
16,46,128,62
88,0,128,88
55,0,95,55
128,116,128,128
46,7,108,53
41,0,66,41
22,28,77,46
4,48,104,51
29,0,55,29
43,2,84,45
17,14,54,31
1,48,128,48
1,7,15,7
74,3,128,77
3,0,11,3
56,1,96,56
15,3,33,17
54,5,94,55
2,14,43,16
4,1,12,4
75,0,128,75
128,115,128,128
128,2,128,128
128,90,128,128
6,0,15,6
0,14,43,14
84,8,128,92
5,25,38,25
84,34,128,107
39,11,74,45
63,8,127,71
10,3,18,13
34,128,128,128
112,116,128,128
1,63,128,64
7,2,17,9
12,7,40,19
85,1,128,85
6,17,52,22
86,48,128,128
19,22,71,41
10,128,128,128
2,5,23,7
59,4,116,63
2,64,128,64
12,15,70,26
18,2,37,20
128,116,128,128
54,128,128,128
68,128,128,128
19,3,38,21
6,0,8,6
20,7,52,27
40,0,69,40
128,8,128,128
3,43,95,45
54,2,114,56
8,6,25,14
0,57,128,57
53,0,97,53
7,128,128,128
7,97,128,101
3,111,128,114
128,47,128,128
19,28,96,47
15,128,128,128
55,64,128,111
100,0,128,100
65,0,100,65
24,28,80,52
25,49,128,70
41,4,76,45
2,40,102,42
11,14,53,25
16,20,73,36
2,0,5,2
0,73,128,73
23,0,35,23
2,2,6,4
63,128,128,128
1,77,128,78
3,58,113,58
128,6,128,128
64,128,128,128
42,0,72,42
128,0,128,128
5,0,17,5
57,1,98,57
19,2,34,21
4,1,6,4
16,2,28,18
3,35,110,38
9,0,22,9
40,1,55,40
23,0,36,23
127,8,128,128
46,51,128,96
3,128,128,128
127,22,128,128
0,0,0,0
94,7,128,95
10,21,54,31
0,35,65,35
60,0,107,60
1,30,62,31
29,128,128,128
128,55,128,128
0,38,128,38
21,1,38,22
0,128,128,128
0,62,128,62
128,39,128,128
61,0,103,61
86,0,128,86
63,4,100,67
12,4,35,16
72,128,128,128
73,128,128,128
74,3,128,77
0,20,43,20
0,30,58,30
9,30,82,38
0,43,105,43
60,6,128,66
109,0,128,109
128,1,128,128
96,0,128,96
64,15,128,79
21,4,36,25
61,128,128,128
8,128,128,128
12,2,26,14
11,19,50,30
12,26,55,38
13,19,48,32
128,0,128,128
17,128,128,128
98,1,128,99
128,2,128,128
14,19,48,33
15,13,51,28
24,2,44,26
107,91,128,128
128,15,128,128
2,6,21,6
128,117,128,128
127,0,128,127
83,25,128,107
44,0,89,44
13,31,92,44
35,46,128,79
2,13,40,15
16,128,128,128
19,10,55,29
39,0,88,39
18,9,56,27
74,2,128,76
103,0,128,103
35,0,60,35
11,14,57,24
36,1,61,36
8,54,93,62
25,0,36,25
87,1,128,87
39,85,128,124
118,128,128,128
12,2,22,12
43,6,86,48
86,0,128,86
128,9,128,128
128,10,128,128
87,8,128,95
97,1,128,98
5,0,7,5
2,11,27,11
3,0,7,3
30,98,128,128
16,40,116,56
24,82,128,105
0,41,99,41
38,50,128,86
9,2,21,11
11,44,115,55
56,2,109,58
45,32,128,74
4,49,113,52
19,7,63,26
128,21,128,128
76,30,128,105
54,16,123,70
23,4,41,24
24,5,42,25
61,1,108,61
25,45,114,56
62,2,109,62
2,32,68,32
0,3,10,3
84,14,128,98
1,31,79,32
69,0,128,69
47,24,128,71
38,4,75,41
18,56,128,74
2,13,35,15
128,6,128,128
1,18,35,19
30,6,76,36
98,0,128,98
0,78,128,78
128,80,128,128
88,1,128,88
113,0,128,113
18,29,80,47
128,0,128,128
102,0,128,102
128,12,128,128
53,0,98,53
87,2,104,89
77,2,128,79
128,2,128,128
70,1,128,71
55,9,89,56
60,5,101,63
29,54,128,82
128,3,128,128
0,77,128,77
23,6,53,29
63,3,110,63
6,38,81,44
24,0,49,24
10,67,128,76
76,0,128,76
12,36,101,36
1,128,128,128
2,103,128,105
119,6,128,124
13,3,32,16
25,128,128,128
26,128,128,128
27,128,128,128
7,0,13,7
128,0,128,128
128,0,128,128
0,44,102,44
54,3,103,55
23,1,46,23
0,49,89,49
0,40,80,40
91,6,128,91
1,100,128,101
82,1,128,82
9,7,26,15
24,0,47,24
128,14,128,128
18,18,69,36
2,5,9,7
48,4,86,52
16,56,126,70
78,5,128,83
3,65,128,66
128,0,128,128
41,12,87,49
48,0,89,48
17,30,85,47
21,31,108,52
36,26,117,62
7,9,40,16
128,1,128,128
1,21,54,22
0,0,0,0
1,50,90,50
0,15,37,15
26,128,128,128
128,0,128,128
27,128,128,128
16,5,28,16
1,13,40,14
6,101,128,107
1,45,103,45
39,128,128,128
128,66,128,128
45,31,128,76
27,68,128,95
128,13,128,128
21,24,67,41
104,2,128,106
34,45,128,79
128,0,128,128
128,11,128,128
5,0,6,5
19,1,21,19
103,0,128,103
25,69,128,91
128,7,128,128
19,78,128,97
2,106,128,108
128,57,128,128
44,2,69,45
53,1,106,54
62,18,128,80
128,10,128,128
16,7,54,23
128,0,128,128
41,3,90,44
6,1,7,6
116,0,128,116
4,2,9,6
128,2,128,128
7,2,8,7
88,2,128,88
61,1,96,61
128,4,128,128
22,14,82,36
14,0,33,14
128,9,128,128
75,128,128,128
26,0,42,26
128,128,128,128
128,128,128,128
27,128,128,128
20,36,128,56
1,107,128,108
99,23,128,122
26,46,116,57
1,3,5,4
0,0,0,0
128,37,128,128
10,15,71,25
0,16,34,16
0,43,77,43
128,3,128,128
128,67,128,128
128,2,128,128
128,16,128,128
24,33,120,57
9,1,22,10
94,6,128,100
0,1,3,1
12,58,128,70
3,25,75,28
3,4,15,7
128,0,128,128
16,102,128,118
128,22,128,128
0,128,128,128
77,128,128,128
0,22,56,22
128,0,128,128
20,51,127,70
128,17,128,128
16,0,27,16
128,6,128,128
4,128,128,128
11,16,72,26
0,1,9,1
28,0,43,28
0,8,27,8
55,8,95,56
76,31,128,107
5,52,126,57
1,30,64,30
31,23,102,54
0,64,128,64
21,12,77,33
22,13,78,34
128,52,128,128
21,0,39,21
24,19,90,43
12,17,73,27
18,48,128,66
128,118,128,128
128,7,128,128
128,8,128,128
25,35,117,60
0,25,64,25
99,0,128,99
56,128,128,128
6,11,37,17
1,108,128,109
23,47,128,70
4,37,97,40
0,17,40,17
44,5,90,46
0,103,128,103
107,128,128,128
128,30,128,128
128,119,128,128
128,117,128,128
56,5,102,61
128,2,128,128
89,3,128,89
90,4,128,90
4,128,128,128
79,0,128,79
4,0,8,4
128,1,128,128
2,128,128,128
85,31,128,115
1,65,128,65
128,117,128,128
0,30,74,30
0,22,54,22
58,5,116,63
110,24,128,128
0,20,47,20
64,2,111,66
44,128,128,128
45,128,128,128
6,0,14,6
111,0,128,111
0,10,30,10
45,5,72,50
2,41,89,43
9,49,128,57
65,21,103,65
22,14,79,36
48,2,81,50
37,1,63,37
1,83,128,84
25,2,45,27
104,23,128,114
23,0,43,23
20,0,38,20
2,125,128,127
46,2,70,48
39,2,73,41
89,4,128,93
128,55,128,128
0,53,104,53
128,23,128,128
51,128,128,128
5,78,128,80
10,0,10,10
1,63,128,64
6,75,128,81
66,128,128,128
0,32,72,32
12,60,128,65
0,18,32,18
55,3,109,58
90,128,128,128
0,112,128,112
12,15,58,25
22,0,38,22
30,0,53,30
4,66,128,68
5,31,87,36
54,24,128,78
2,16,76,18
1,21,48,21
128,118,128,128
13,128,128,128
15,0,23,15
4,48,117,52
14,13,57,27
23,0,54,23
40,128,128,128
128,4,128,128
120,128,128,128
2,128,128,128
2,66,128,66
6,0,12,6
66,13,128,79
10,128,128,128
128,50,128,128
64,31,128,94
128,18,128,128
128,4,128,128
128,12,128,128
0,44,80,44
108,0,128,108
128,15,128,128
12,42,104,53
0,11,22,11
31,0,51,31
128,1,128,128
67,128,128,128
52,1,108,53
11,7,38,18
0,16,38,16
128,0,128,128
17,2,31,19
121,128,128,128
69,0,122,69
128,19,128,128
25,41,128,66
20,79,128,99
114,2,128,116
15,112,128,127
128,27,128,128
6,53,128,59
64,15,128,79
86,0,128,86
34,0,80,34
20,128,128,128
0,128,128,128
67,22,105,67
3,0,5,3
19,26,85,45
1,25,50,25
2,22,49,22
128,1,128,128
4,1,5,4
17,81,128,98
50,12,118,58
21,26,102,46
4,14,35,18
23,0,39,23
16,1,24,16
56,6,98,57
28,1,53,29
0,3,9,3
1,33,73,33
0,39,89,39
10,113,128,122
13,0,39,13
15,128,128,128
108,128,128,128
128,98,128,128
0,45,84,45
0,109,128,109
40,12,107,52
87,0,128,87
27,79,128,105
10,0,24,10
128,128,128,128
77,12,128,89
1,23,49,23
115,3,128,116
103,1,128,104
128,128,128,128
91,0,128,91
7,12,54,19
19,5,40,24
45,35,128,80
4,23,63,27
37,0,64,37
7,3,16,10
26,128,128,128
0,59,128,59
27,47,118,58
44,21,122,64
39,17,70,49
128,27,128,128
7,1,12,8
63,55,128,118
41,29,119,60
128,0,128,128
112,3,128,114
0,79,128,79
13,34,102,47
50,116,128,128
0,114,128,114
69,128,128,128
15,15,128,30
0,12,100,12
44,51,128,95
128,17,128,128
7,80,128,87
122,36,128,128
2,80,128,81
128,27,128,128
24,0,40,24
12,0,21,12
0,17,26,17
128,128,128,128
6,13,46,19
1,63,128,64
55,2,103,57
44,9,65,44
116,31,128,128
26,128,128,128
27,128,128,128
38,0,79,38
2,104,128,106
128,2,128,128
128,38,128,128
92,7,128,92
128,39,128,128
104,128,128,128
105,128,128,128
105,1,128,106
108,5,128,108
0,51,128,51
17,6,34,23
62,0,106,62
91,3,128,94
1,4,22,5
54,4,104,54
78,3,128,80
1,20,44,20
2,41,81,42
88,39,128,127
0,14,28,14
92,28,128,120
1,1,7,2
53,128,128,128
70,128,128,128
13,9,50,22
1,2,7,3
54,3,116,57
128,0,128,128
50,5,95,55
4,81,128,85
3,41,84,44
1,126,128,127
10,15,69,25
2,128,128,128
128,1,128,128
10,25,61,35
38,1,66,38
0,56,112,56
2,110,128,112
8,3,26,11
0,128,128,128
68,45,128,112
93,1,128,93
128,4,128,128
128,2,128,128
15,0,31,15
46,67,128,109
128,120,128,128
128,4,128,128
0,128,128,128
14,4,42,18
128,118,128,128
128,29,128,128
3,65,128,68
128,4,128,128
14,5,40,14
6,99,128,105
19,16,73,35
22,2,52,23
1,4,13,5
128,28,128,128
71,49,128,118
128,1,128,128
12,30,106,42
128,5,128,128
2,64,128,66
29,0,44,29
58,2,100,58
23,2,48,25
2,3,15,5
12,1,31,12
33,0,52,33
28,128,128,128
65,5,123,69
10,11,46,21
128,2,128,128
128,1,128,128
70,0,128,70
21,16,51,37
13,40,108,40
18,24,67,42
128,128,128,128
13,13,44,26
22,0,30,22
0,23,40,23
55,2,119,57
128,76,128,128
23,0,32,23
87,0,128,87
128,0,128,128
42,128,128,128
3,24,55,27
24,0,32,24
28,1,62,29
17,40,101,56
3,128,128,128
0,128,128,128
32,0,49,32
128,3,128,128
25,2,36,27
23,15,73,38
8,48,128,56
65,0,112,65
30,0,56,30
105,14,128,119
23,3,53,24
39,0,68,39
0,17,35,17
128,128,128,128
15,128,128,128
2,128,128,128
128,128,128,128
10,39,91,44
128,16,128,128
0,21,38,21
1,128,128,128
99,7,128,100
0,68,128,68
16,0,26,16
70,0,128,70
95,2,128,97
5,2,10,7
1,51,102,52
21,2,55,23
69,128,128,128
17,0,29,17
109,12,128,120
57,128,128,128
2,21,45,21
80,0,128,80
40,0,75,40
58,128,128,128
18,0,32,18
2,17,53,19
0,65,110,65
34,0,65,34
54,6,117,60
2,8,25,10
94,2,128,94
15,69,128,84
4,12,33,16
5,35,67,40
123,5,128,128
26,2,36,26
128,1,128,128
128,2,128,128
128,0,128,128
120,5,128,125
40,27,100,67
4,81,128,85
128,38,128,128
31,1,55,32
4,60,128,60
0,44,95,44
128,64,128,128
37,19,106,56
56,29,128,84
21,49,128,69
45,0,85,45
128,1,128,128
0,13,101,13
86,7,128,93
2,35,76,35
30,45,128,75
0,128,128,128
128,0,128,128
2,68,128,69
95,6,128,101
29,3,61,32
2,77,128,79
0,14,33,14
52,0,73,52
45,2,113,47
24,128,128,128
0,12,21,12
128,1,128,128
1,8,16,9
15,80,128,94
26,128,128,128
38,0,66,38
4,80,128,84
71,19,128,90
25,7,54,32
96,0,128,96
1,78,128,79
0,3,10,3
5,128,128,128
128,2,128,128
100,1,128,101
31,46,128,77
0,20,39,20
32,0,57,32
0,87,128,87
48,1,83,49
5,5,11,5
29,2,62,31
1,14,35,15
3,3,11,6
35,0,77,35
4,13,34,16
22,27,103,47
14,45,126,59
24,4,54,25
25,5,55,26
46,2,114,48
29,0,52,29
3,0,7,3
7,3,22,10
59,3,101,59
117,5,128,122
128,1,128,128
8,69,128,77
128,5,128,128
12,61,128,72
128,7,128,128
70,4,114,72
128,0,128,128
11,0,23,11
57,128,128,128
58,128,128,128
59,128,128,128
128,9,128,128
0,115,128,115
110,49,128,128
51,127,128,128
30,1,46,31
2,78,128,79
2,30,69,30
17,38,124,54
66,128,128,128
35,65,128,99
128,1,128,128
128,30,128,128
89,12,128,101
0,9,36,9
128,1,128,128
36,2,53,38
1,34,87,35
88,0,102,88
8,30,71,36
8,1,22,9
128,6,128,128
128,40,128,128
13,0,27,13
3,65,128,65
106,0,128,106
16,16,73,32
25,56,128,80
39,32,127,71
60,0,99,60
128,79,128,128
0,1,7,1
16,1,23,17
33,17,94,49
1,128,128,128
128,34,128,128
45,32,128,75
2,23,62,25
0,42,82,42
44,2,82,45
128,13,128,128
65,128,128,128
32,0,55,32
34,0,53,34
35,1,59,36
0,29,69,29
66,128,128,128
1,128,128,128
128,119,128,128
128,1,128,128
0,14,38,14
0,117,128,117
111,40,128,128
0,65,128,65
41,1,77,41
112,50,128,128
128,1,128,128
89,11,128,89
113,51,128,128
26,2,57,28
128,1,128,128
36,16,71,52
2,70,128,72
128,2,128,128
128,1,128,128
5,3,10,7
0,15,54,15
40,92,128,128
1,4,12,5
128,3,128,128
25,0,51,25
28,67,128,89
128,33,128,128
31,51,128,79
1,128,128,128
0,128,128,128
46,1,90,46
3,128,128,128
0,128,128,128
4,128,128,128
49,75,128,121
0,49,121,49
3,36,83,37
11,0,28,11
22,2,37,24
113,121,128,128
128,3,128,128
23,14,78,37
0,118,128,118
90,4,128,94
114,122,128,128
46,17,115,63
128,2,128,128
1,53,124,54
128,1,128,128
56,128,128,128
12,20,65,32
3,66,128,69
0,11,38,11
51,1,93,52
128,19,128,128
12,0,23,12
2,20,44,22
55,128,128,128
61,128,128,128
63,11,128,74
0,46,83,46
67,12,121,67
1,116,128,116
128,5,128,128
13,128,128,128
128,14,128,128
49,2,81,50
10,0,24,10
37,0,80,37
52,66,128,117
8,128,128,128
128,5,128,128
49,1,93,50
35,22,107,53
26,1,51,27
27,2,52,28
128,99,128,128
28,3,53,29
0,31,47,31
30,13,84,43
101,10,128,107
0,70,128,70
71,128,128,128
128,0,128,128
0,16,50,16
79,0,128,79
14,2,36,16
0,46,94,46
106,1,128,107
128,6,128,128
1,16,43,17
8,80,128,86
55,1,105,55
37,4,74,41
2,28,71,30
128,1,128,128
102,16,128,117
12,54,128,66
2,1,4,3
128,123,128,128
24,1,39,24
13,61,128,72
62,0,101,62
1,36,65,36
128,17,128,128
109,0,128,109
0,2,4,2
1,40,94,40
0,39,111,39
25,0,49,25
6,20,51,26
128,8,128,128
2,60,128,61
56,0,115,56
1,30,63,30
128,18,128,128
113,0,128,113
72,16,128,88
26,1,53,27
4,128,128,128
128,3,128,128
21,0,39,21
47,13,116,60
128,0,128,128
78,2,128,80
128,2,128,128
18,23,71,41
32,29,117,59
17,128,128,128
2,5,5,5
47,11,106,58
64,4,116,68
26,0,52,26
3,81,128,84
4,82,128,86
14,1,23,14
43,30,121,62
31,22,128,53
26,2,49,28
27,7,57,34
3,0,4,3
4,47,124,51
16,12,62,28
128,119,128,128
27,45,128,72
41,6,100,47
128,12,128,128
31,21,99,52
0,128,128,128
30,17,88,47
3,52,128,55
0,128,128,128
22,111,128,128
66,0,115,66
67,8,115,75
128,1,128,128
1,57,109,58
128,0,128,128
0,128,128,128
2,36,66,38
1,11,29,11
18,6,30,18
65,0,108,65
0,52,109,52
14,117,128,128
73,32,128,105
128,11,128,128
0,119,128,119
31,18,89,48
0,53,128,53
128,128,128,128
4,128,128,128
10,0,17,10
22,1,40,23
44,31,122,63
47,2,103,49
0,6,13,6
128,1,128,128
128,3,128,128
38,0,57,38
9,30,69,39
67,12,128,79
3,16,47,19
128,7,128,128
4,17,48,20
128,1,128,128
8,34,116,42
5,7,32,12
128,5,128,128
128,6,128,128
1,11,33,12
128,1,128,128
32,100,128,128
3,31,84,34
29,16,61,45
27,0,53,27
68,7,127,75
0,32,62,32
128,35,128,128
113,25,128,128
7,0,20,7
23,46,128,69
128,1,128,128
0,3,21,3
18,0,36,18
128,3,128,128
22,4,44,24
18,1,30,18
0,32,77,32
16,118,128,128
114,1,128,114
128,5,128,128
128,1,128,128
46,0,86,46
0,26,54,26
13,1,24,14
2,61,128,61
49,0,94,49
66,1,109,66
124,128,128,128
4,10,23,14
23,128,128,128
128,4,128,128
29,2,49,31
128,4,128,128
28,0,45,28
57,4,109,60
25,0,39,25
0,75,128,75
9,17,44,26
128,5,128,128
128,0,128,128
106,3,128,106
128,7,128,128
2,6,26,8
69,22,128,91
24,1,47,25
30,33,122,63
108,21,128,128
38,93,128,128
128,0,128,128
2,82,128,84
16,26,104,42
45,128,128,128
128,1,128,128
0,15,33,15
0,29,71,29
7,29,82,36
128,82,128,128
128,1,128,128
14,15,35,26
115,120,128,128
23,0,36,23
14,79,128,93
0,7,26,7
116,124,128,128
0,128,128,128
128,2,128,128
128,3,128,128
4,46,104,46
128,36,128,128
109,0,128,109
8,17,67,25
26,128,128,128
28,48,123,59
5,128,128,128
85,48,128,128
50,52,128,97
17,13,37,30
48,12,118,60
128,8,128,128
6,128,128,128
128,125,128,128
5,104,128,109
128,0,128,128
4,19,41,23
80,3,128,83
5,128,128,128
6,128,128,128
29,76,128,103
128,2,128,128
18,11,61,29
33,1,57,33
68,0,105,68
69,7,120,75
128,4,128,128
0,17,52,17
128,83,128,128
128,84,128,128
4,128,128,128
128,0,128,128
57,50,128,104
26,1,52,27
27,4,51,31
48,0,84,48
110,2,128,110
0,0,1,0
128,0,128,128
128,1,128,128
117,10,128,127
32,0,63,32
107,1,128,107
13,35,120,48
55,7,106,62
22,2,38,24
48,21,128,69
0,85,128,85
1,15,21,16
107,1,128,107
15,1,24,15
7,0,9,7
90,128,128,128
118,1,128,119
29,49,124,60
30,7,48,35
14,5,26,19
19,0,43,19
128,1,128,128
31,9,52,40
32,5,49,36
108,0,128,108
109,0,128,109
48,0,74,48
117,121,128,128
16,28,79,44
24,2,42,24
2,83,128,85
128,0,128,128
128,7,128,128
108,0,128,108
0,12,31,12
2,9,25,9
70,0,108,70
128,2,128,128
50,13,112,63
3,52,107,55
6,54,128,60
128,10,128,128
47,15,104,61
16,1,31,16
95,0,128,95
0,9,22,9
36,128,128,128
128,3,128,128
37,0,79,37
128,11,128,128
0,15,33,15
102,9,128,108
128,1,128,128
45,1,92,45
128,120,128,128
103,10,128,109
128,0,128,128
20,20,62,40
3,2,19,5
2,119,128,119
19,128,128,128
20,2,37,22
59,9,127,68
20,128,128,128
81,128,128,128
67,0,115,67
18,62,128,65
88,0,128,88
128,2,128,128
14,67,128,81
128,30,128,128
19,29,93,48
20,128,128,128
0,51,128,51
7,0,12,7
1,57,114,57
32,0,63,32
31,0,46,31
13,128,128,128
53,0,70,53
128,86,128,128
21,100,128,120
47,3,73,50
87,16,128,103
14,128,128,128
15,128,128,128
128,2,128,128
128,4,128,128
4,47,110,51
25,3,50,28
23,128,128,128
0,10,22,10
128,2,128,128
0,32,76,32
128,1,128,128
79,23,128,100
10,2,29,12
45,15,128,59
20,1,33,21
125,0,128,125
41,1,72,42
100,0,128,100
0,34,83,34
63,128,128,128
64,128,128,128
19,128,128,128
27,3,37,27
57,20,128,76
128,4,128,128
27,1,57,27
8,128,128,128
0,31,59,31
128,128,128,128
1,128,128,128
71,128,128,128
8,27,72,35
1,17,39,18
109,128,128,128
0,23,40,23
15,31,81,46
72,1,111,73
0,74,128,74
56,4,113,58
49,0,85,49
38,21,121,59
16,26,105,42
6,26,41,26
40,12,105,52
110,0,128,110
70,25,128,92
71,26,128,93
27,70,128,95
23,37,96,60
39,0,69,39
73,128,128,128
128,39,128,128
35,128,128,128
126,0,128,126
0,91,128,91
25,128,128,128
2,81,128,83
13,128,128,128
128,37,128,128
128,128,128,128
50,3,111,52
20,13,55,33
0,14,25,14
29,10,69,39
25,19,86,44
101,5,128,106
128,6,128,128
2,54,128,56
127,0,128,127
128,51,128,128
14,2,30,15
6,55,128,60
20,128,128,128
24,128,128,128
21,11,73,32
110,4,128,113
0,9,16,9
128,17,128,128
39,8,70,39
0,58,116,58
55,0,103,55
101,0,128,101
50,0,81,50
27,58,128,83
57,0,95,57
71,0,128,71
102,2,128,103
9,1,25,10
21,5,35,25
89,1,128,90
51,6,117,57
128,52,128,128
32,53,128,85
28,1,52,29
1,105,128,106
128,23,128,128
16,80,128,95
45,30,128,75
0,0,0,0
111,1,128,112
1,2,2,2
49,3,106,51
128,3,128,128
74,2,113,75
112,128,128,128
72,2,128,73
22,38,128,60
128,4,128,128
4,0,8,4
119,0,128,119
21,10,60,31
51,5,91,55
3,106,128,109
128,23,128,128
3,120,128,122
6,128,128,128
4,43,92,43
86,17,128,103
3,9,12,9
68,13,124,68
128,0,128,128
113,128,128,128
114,128,128,128
128,16,128,128
19,1,32,19
24,128,128,128
4,13,37,13
7,15,49,21
1,27,59,28
115,128,128,128
90,1,128,90
5,6,20,11
9,0,23,9
62,1,97,62
40,1,68,41
7,15,49,22
83,1,128,83
7,0,14,7
0,87,128,87
0,118,128,118
3,31,71,34
128,8,128,128
128,3,128,128
0,11,35,11
0,6,13,6
7,2,28,9
13,7,23,13
5,1,15,6
128,24,128,128
1,36,78,36
40,1,70,40
26,128,128,128
8,23,59,31
24,52,128,76
0,24,41,24
2,18,50,19
31,0,57,31
128,1,128,128
2,15,30,17
12,18,70,30
128,3,128,128
1,128,128,128
14,53,128,66
19,2,29,21
17,20,96,37
1,27,69,28
2,20,52,21
2,12,31,12
17,57,128,71
46,83,128,128
128,0,128,128
38,31,127,69
32,0,52,32
22,0,40,22
17,128,128,128
128,2,128,128
2,105,128,107
128,0,128,128
128,121,128,128
128,50,128,128
128,126,128,128
10,5,37,15
0,61,128,61
118,122,128,128
2,15,32,16
14,9,73,23
128,0,128,128
34,18,95,50
3,7,22,7
48,128,128,128
1,113,128,113
0,128,128,128
4,15,37,19
2,0,10,2
128,2,128,128
128,28,128,128
15,30,92,45
128,17,128,128
128,2,128,128
1,40,92,41
128,0,128,128
0,41,89,41
60,0,109,60
74,1,127,75
57,50,128,107
128,22,128,128
5,1,7,5
128,0,128,128
118,0,128,118
84,6,128,90
8,3,24,11
4,120,128,121
58,1,105,58
116,128,128,128
50,2,89,52
46,54,128,97
128,5,128,128
6,0,8,6
28,17,79,45
49,13,110,61
128,0,128,128
1,128,128,128
47,33,128,76
117,0,128,117
114,17,128,128
0,3,6,3
9,128,128,128
5,1,9,5
118,128,128,128
18,66,128,84
1,84,128,84
10,45,128,55
15,3,25,15
30,2,54,32
24,4,42,28
29,0,53,29
1,71,128,72
0,71,128,71
30,8,62,37
31,0,50,31
12,72,128,83
16,0,31,16
58,27,128,85
1,7,9,7
115,2,128,115
128,0,128,128
128,53,128,128
2,85,128,85
8,38,95,46
42,15,101,57
3,20,53,20
110,0,128,110
128,1,128,128
69,128,128,128
5,31,68,36
0,128,128,128
40,9,86,49
12,37,128,49
56,3,107,59
51,7,96,58
29,6,65,35
128,4,128,128
128,1,128,128
0,15,34,15
1,128,128,128
1,17,41,18
61,8,118,69
128,0,128,128
30,0,63,30
13,41,95,53
68,0,104,68
42,4,86,46
21,2,41,23
20,57,110,77
4,18,49,22
128,0,128,128
0,17,47,17
0,119,128,119
128,4,128,128
7,19,55,26
19,18,70,36
128,56,128,128
0,16,53,16
128,13,128,128
119,128,128,128
120,128,128,128
3,86,128,86
1,61,128,62
0,13,33,13
51,13,121,64
1,35,94,36
1,21,44,21
128,12,128,128
13,36,115,48
97,0,128,97
6,2,10,6
91,128,128,128
22,0,44,22
1,38,97,39
121,128,128,128
13,57,128,69
121,32,128,128
0,38,113,38
2,62,128,64
92,0,128,92
