same_source,same_destination,same_endpoint,same_source_or_destination
27,0,50,27
4,1,8,4
17,3,46,20
64,49,64,64
6,6,28,12
7,4,16,11
18,0,32,18
1,53,64,54
0,30,61,30
0,50,64,50
9,0,13,9
1,24,56,25
17,0,28,17
7,0,18,7
0,5,23,5
16,0,30,16
5,6,23,11
25,0,63,25
1,27,57,28
5,60,64,64
18,1,34,19
64,0,64,64
0,11,24,11
15,13,42,26
16,14,43,27
64,0,64,64
0,7,12,7
5,2,12,7
21,56,64,64
64,1,64,64
0,3,5,3
5,18,53,23
56,1,64,57
3,8,34,11
0,64,64,64
0,28,57,28
64,1,64,64
47,1,64,47
1,50,64,51
11,7,28,18
26,0,40,26
2,53,64,54
5,5,28,10
12,1,22,13
64,7,64,64
0,21,46,21
64,17,64,64
5,0,8,5
10,43,64,52
0,64,64,64
23,64,64,64
0,51,64,51
15,64,64,64
0,46,64,46
4,21,63,25
1,30,63,30
11,0,18,11
34,1,57,35
31,12,64,42
10,11,35,21
64,2,64,64
32,12,64,44
51,0,64,51
52,0,64,52
53,0,64,53
2,2,10,4
54,0,64,54
0,20,37,20
9,2,27,11
21,30,64,46
7,18,50,25
17,64,64,64
64,4,64,64
11,1,25,12
0,21,43,21
21,0,43,21
8,40,64,48
32,13,64,43
47,0,64,47
64,43,64,64
17,28,64,45
17,54,64,64
1,45,64,46
2,16,51,18
7,54,64,61
4,0,13,4
0,64,64,64
49,37,64,64
14,0,19,14
12,8,44,20
64,0,64,64
4,0,7,4
37,0,64,37
0,3,6,3
29,2,57,31
50,1,64,51
23,1,59,24
14,0,19,14
3,22,53,25
9,1,24,10
1,20,42,21
19,0,33,19
4,64,64,64
5,64,64,64
3,11,24,14
16,64,64,64
19,64,64,64
20,64,64,64
64,0,64,64
1,1,3,2
17,16,55,33
21,64,64,64
22,64,64,64
23,64,64,64
19,7,37,26
55,11,64,64
25,6,53,31
64,1,64,64
19,1,34,20
5,6,21,11
5,3,23,8
1,35,64,36
22,4,50,25
26,1,46,27
64,0,64,64
10,0,17,10
64,0,64,64
64,0,64,64
0,33,64,33
64,0,64,64
3,21,42,23
57,0,64,57
64,5,64,64
0,34,64,34
52,1,64,53
0,15,43,15
56,23,64,64
50,13,64,62
64,14,64,64
6,11,50,17
24,64,64,64
10,0,18,10
2,8,16,10
64,2,64,64
24,0,55,24
21,61,64,64
6,30,64,36
3,23,48,26
1,8,20,9
64,15,64,64
0,41,64,41
0,25,58,25
3,64,64,64
4,24,53,28
0,38,64,38
57,13,64,64
21,2,44,23
64,1,64,64
64,0,64,64
64,5,64,64
0,6,20,6
12,5,22,17
64,16,64,64
9,0,17,9
9,21,64,30
58,10,64,64
0,2,2,2
3,0,6,3
64,17,64,64
14,0,23,14
1,24,64,25
64,0,64,64
56,0,64,56
25,11,64,36
64,0,64,64
64,18,64,64
1,1,2,1
47,7,64,54
40,1,60,40
0,34,64,34
2,52,64,54
64,44,64,64
0,7,12,7
0,64,64,64
25,4,55,29
5,51,64,56
8,64,64,64
0,42,64,42
0,53,64,53
64,0,64,64
26,0,64,26
64,0,64,64
1,1,6,2
0,64,64,64
6,64,64,64
64,3,64,64
24,1,64,25
2,54,64,54
1,6,19,7
15,1,30,16
38,0,59,38
58,0,64,58
0,18,34,18
64,2,64,64
4,51,64,54
54,4,64,56
20,0,45,20
64,2,64,64
64,0,64,64
61,64,64,64
64,1,64,64
3,2,13,5
10,4,35,14
4,6,20,10
3,13,34,16
15,7,45,21
8,7,26,15
23,2,48,25
2,31,64,31
25,0,42,25
6,5,28,11
18,4,33,22
33,64,64,64
19,0,30,19
0,9,22,9
14,9,52,23
25,2,47,27
16,3,31,19
0,23,45,23
5,0,17,5
56,21,64,64
16,1,28,16
0,12,22,12
7,3,11,7
64,1,64,64
11,18,54,29
64,4,64,64
5,0,6,5
2,17,48,19
0,0,4,0
9,48,64,57
31,15,64,46
62,9,64,64
6,0,9,6
0,31,64,31
0,9,14,9
64,3,64,64
12,2,22,12
64,4,64,64
3,7,16,10
3,64,64,64
3,41,64,44
13,11,39,22
1,12,30,13
64,0,64,64
21,64,64,64
22,64,64,64
59,0,64,59
23,64,64,64
1,42,64,43
0,6,14,6
64,2,64,64
0,2,6,2
20,1,34,20
0,3,7,3
15,16,51,31
12,8,38,20
3,0,10,3
2,18,43,20
64,0,64,64
2,64,64,64
0,25,64,25
4,42,64,46
41,0,64,41
64,64,64,64
64,64,64,64
12,2,17,14
17,0,39,17
38,3,64,40
0,62,64,62
33,6,64,35
24,0,36,24
25,3,53,28
62,3,64,62
45,8,64,53
12,2,21,14
64,0,64,64
18,15,52,33
22,5,54,27
0,48,64,48
15,17,64,32
8,9,32,17
9,2,18,11
26,0,45,26
64,0,64,64
9,64,64,64
13,11,45,24
3,5,18,8
14,1,29,15
4,4,22,8
0,64,64,64
7,6,28,13
18,0,34,18
18,64,64,64
19,11,53,30
6,0,7,6
2,0,4,2
27,0,46,27
36,5,64,41
9,8,29,17
25,1,38,26
30,7,55,37
4,15,38,19
10,19,62,29
4,62,64,64
20,1,32,21
7,10,45,16
2,55,64,56
0,12,38,12
4,0,10,4
1,13,39,13
6,63,64,64
32,1,60,33
2,14,40,14
1,19,52,20
64,8,64,64
4,20,64,24
0,7,18,7
5,14,34,17
9,0,18,9
0,12,18,12
53,0,64,53
16,0,33,16
0,0,4,0
6,13,42,18
7,0,11,7
57,2,64,57
11,13,37,23
35,7,64,40
28,0,53,28
8,6,23,14
11,3,24,14
7,14,33,21
16,2,20,16
63,7,64,64
0,0,0,0
12,0,37,12
34,8,64,37
55,0,64,55
14,0,26,14
31,2,57,32
31,1,48,31
6,64,64,64
15,7,28,20
16,3,40,19
0,35,64,35
13,15,57,21
22,1,34,23
64,9,64,64
33,64,64,64
64,43,64,64
10,25,64,35
1,4,6,5
56,12,64,64
9,23,64,32
3,47,64,49
35,1,64,36
10,0,18,10
1,64,64,64
1,31,57,32
17,49,64,64
26,1,43,27
1,64,64,64
8,8,50,16
46,64,64,64
9,9,51,17
3,36,64,39
0,18,28,18
64,3,64,64
12,64,64,64
31,0,40,31
0,64,64,64
40,8,64,48
64,0,64,64
18,4,36,22
26,48,64,64
64,1,64,64
3,0,6,3
6,4,12,10
64,14,64,64
46,14,64,47
8,19,51,26
47,40,64,64
0,24,52,24
19,10,56,28
13,64,64,64
2,49,64,51
0,5,11,5
26,7,64,33
0,43,64,43
0,11,28,11
0,9,41,9
6,9,29,15
62,2,64,63
0,25,38,25
11,64,64,64
12,3,49,15
64,3,64,64
10,1,20,11
18,1,36,19
51,39,64,64
0,9,19,9
35,0,58,35
16,2,29,17
7,10,30,16
0,20,43,20
34,1,59,35
8,0,18,8
23,1,42,24
63,0,64,63
26,64,64,64
0,30,64,30
37,17,64,52
7,0,29,7
0,13,22,13
39,8,64,47
0,8,16,8
64,0,64,64
64,13,64,64
0,22,48,22
64,25,64,64
11,0,19,11
51,0,64,51
28,2,50,30
33,8,64,41
14,24,64,37
0,43,64,43
12,53,64,64
0,64,64,64
64,2,64,64
15,0,32,15
1,16,36,17
5,0,9,5
64,0,64,64
35,0,57,35
47,4,64,51
33,0,64,33
0,22,38,22
3,63,64,64
5,3,17,8
64,45,64,64
1,64,64,64
0,29,57,29
48,5,64,53
60,10,64,64
13,0,26,13
0,21,62,21
64,0,64,64
0,46,64,46
34,1,63,35
2,5,19,7
64,0,64,64
1,10,20,10
8,0,12,8
2,2,14,4
6,4,14,6
4,55,64,59
0,15,42,15
27,35,64,62
1,27,55,28
6,0,10,6
17,0,29,17
19,1,33,19
17,12,57,29
5,1,19,6
0,6,17,6
0,9,16,9
2,1,4,2
1,10,42,10
32,7,64,39
0,55,64,55
57,5,64,59
5,10,31,15
18,0,24,18
8,38,64,46
5,56,64,60
0,1,4,1
55,9,64,64
12,19,52,30
58,5,64,60
10,64,64,64
34,8,64,40
10,10,52,18
8,18,39,26
6,1,14,7
1,8,22,9
7,6,41,13
1,3,10,4
18,11,56,28
59,20,64,64
12,5,30,17
6,0,9,6
0,28,64,28
6,1,18,7
9,10,37,19
0,31,64,31
64,2,64,64
64,8,64,64
6,5,25,11
7,6,24,13
40,64,64,64
41,64,64,64
38,10,64,48
1,22,64,23
35,18,64,53
49,0,64,49
64,44,64,64
0,14,31,14
39,0,60,39
5,23,51,28
57,22,64,64
47,0,64,47
1,8,27,9
0,50,64,50
4,26,43,28
0,52,64,52
42,0,64,42
6,64,64,64
64,4,64,64
64,0,64,64
11,47,64,58
16,5,40,21
7,2,18,9
3,0,9,3
9,20,52,27
64,21,64,64
64,32,64,64
16,4,38,16
36,0,64,36
1,12,35,13
64,9,64,64
2,64,64,64
2,10,24,12
0,40,64,40
1,11,26,12
4,0,5,4
0,11,43,11
3,54,64,57
4,63,64,63
19,0,36,19
31,16,64,47
18,1,40,19
43,1,64,44
5,5,24,9
20,5,46,25
9,17,49,26
1,55,64,56
0,1,8,1
0,24,64,24
0,26,64,26
1,25,64,25
7,56,64,63
6,16,61,22
64,0,64,64
1,64,64,64
34,17,64,50
2,1,7,3
8,7,34,15
64,18,64,64
1,1,3,1
58,6,64,60
3,44,64,47
0,64,64,64
6,3,34,9
0,22,58,22
59,8,64,59
33,5,64,38
14,0,27,14
32,64,64,64
12,2,25,14
64,0,64,64
0,1,1,1
27,11,53,34
6,39,64,45
51,0,64,51
24,1,45,24
0,64,64,64
4,1,9,5
1,64,64,64
0,2,2,2
0,2,9,2
15,51,64,64
0,12,19,12
0,6,12,6
0,44,64,44
25,0,57,25
2,1,6,2
5,0,12,5
0,8,19,8
5,2,10,6
64,9,64,64
1,21,44,21
19,0,29,19
21,0,45,21
42,1,64,42
52,0,64,52
6,4,11,6
28,56,64,64
0,64,64,64
59,7,64,61
64,4,64,64
64,19,64,64
0,32,64,32
1,26,56,26
1,14,27,14
48,2,64,48
1,22,47,23
64,10,64,64
22,0,46,22
4,41,64,45
19,2,42,21
50,0,64,50
25,13,64,38
6,9,32,15
21,64,64,64
0,0,0,0
15,4,29,18
64,14,64,64
13,48,64,59
0,43,64,43
0,31,55,31
1,9,19,10
60,8,64,62
0,64,64,64
22,1,36,22
18,64,64,64
8,0,11,8
3,12,32,15
61,9,64,63
0,33,64,33
3,0,4,3
3,47,64,47
23,64,64,64
56,15,64,64
2,27,55,27
0,6,17,6
2,44,64,46
22,3,50,25
64,14,64,64
5,24,39,29
0,0,3,0
1,23,64,24
12,14,49,26
0,6,22,6
3,8,30,11
8,49,64,57
0,0,0,0
1,8,13,8
0,0,1,0
1,1,6,2
20,1,37,20
8,64,64,64
19,1,36,20
0,56,64,56
62,0,64,62
2,41,64,43
7,0,16,7
0,1,2,1
53,10,64,63
64,6,64,64
6,4,27,10
63,2,64,63
0,0,0,0
50,0,64,50
13,4,24,13
0,29,64,29
2,2,9,4
19,13,48,32
5,17,47,22
35,10,64,45
51,0,64,51
27,0,57,27
35,0,64,35
0,15,42,15
0,7,16,7
64,0,64,64
0,7,19,7
48,0,64,48
28,17,64,44
7,1,12,7
64,10,64,64
37,4,64,41
0,26,64,26
51,64,64,64
0,0,2,0
3,27,64,30
49,1,64,50
50,0,64,50
51,0,64,51
38,5,64,43
34,0,64,34
36,1,64,37
3,11,31,14
13,22,50,34
0,42,64,42
1,25,36,26
3,0,9,3
20,13,58,33
13,0,23,13
64,12,64,64
15,13,48,28
0,7,23,7
19,0,38,19
28,8,42,28
0,64,64,64
11,0,23,11
14,22,64,35
2,15,49,17
29,0,55,29
3,16,50,19
8,30,64,38
4,17,54,21
3,18,51,21
7,7,30,14
54,0,64,54
64,23,64,64
11,0,18,11
10,7,50,17
1,0,4,1
1,13,22,14
10,4,22,14
13,0,26,13
64,6,64,64
64,1,64,64
54,6,64,60
1,50,64,51
2,64,64,64
12,64,64,64
12,48,64,50
1,50,64,51
64,10,64,64
27,5,64,32
55,0,64,55
64,0,64,64
29,1,43,29
7,16,43,23
14,1,27,14
36,2,64,38
4,1,17,5
21,26,64,47
0,3,5,3
64,0,64,64
0,16,36,16
5,64,64,64
0,4,12,4
57,1,64,58
10,6,29,16
64,11,64,64
13,25,64,37
0,3,5,3
64,0,64,64
7,25,62,32
0,44,64,44
64,0,64,64
0,11,20,11
3,9,19,12
52,8,64,59
25,1,46,25
10,52,64,62
0,8,21,8
64,12,64,64
60,0,64,60
10,0,25,10
1,4,14,4
29,0,54,29
0,0,0,0
52,3,64,55
20,0,32,20
0,7,13,7
64,4,64,64
60,3,64,62
14,5,25,14
15,0,28,15
48,0,64,48
3,51,64,52
0,32,58,32
36,9,64,42
4,16,27,16
52,24,64,64
26,0,49,26
61,0,64,61
17,0,25,17
0,21,44,21
58,23,64,64
5,3,14,8
13,20,53,31
64,4,64,64
57,6,64,63
0,64,64,64
52,9,64,58
7,41,64,48
5,42,64,47
62,1,64,62
64,45,64,64
0,12,20,12
11,5,22,16
49,46,64,64
0,13,29,13
0,26,60,26
3,27,64,28
37,0,64,37
53,64,64,64
31,64,64,64
64,0,64,64
32,1,52,33
1,26,64,27
0,20,49,20
5,45,64,50
1,14,30,14
8,0,11,8
0,36,64,36
54,64,64,64
5,19,40,24
2,16,43,18
0,10,25,10
6,0,17,6
25,8,64,33
10,0,24,10
27,37,64,64
14,0,29,14
15,21,55,33
57,0,64,57
4,64,64,64
64,1,64,64
30,0,56,30
0,33,62,33
23,1,48,24
1,45,64,46
61,0,64,61
14,16,58,22
7,0,14,7
0,34,60,34
7,11,36,17
23,57,64,64
20,18,64,38
1,43,64,44
21,13,64,33
0,8,18,8
3,35,64,38
0,23,50,23
21,1,41,22
26,3,64,26
0,5,7,5
31,15,64,45
1,14,22,15
1,6,11,7
26,2,58,28
64,18,64,64
12,0,20,12
0,26,62,26
6,3,13,9
6,11,25,17
28,0,64,28
1,1,2,2
62,0,64,62
1,36,64,37
16,0,24,16
17,5,39,22
20,0,41,20
6,22,54,28
63,0,64,63
4,17,56,20
3,21,52,24
0,64,64,64
14,64,64,64
10,8,33,18
26,0,48,26
64,46,64,64
55,0,64,55
8,28,64,28
9,29,64,29
0,37,64,37
0,28,64,28
14,12,46,26
10,1,15,10
3,58,64,58
1,8,23,9
64,8,64,64
64,14,64,64
0,38,64,38
24,0,42,24
7,0,20,7
15,1,24,15
7,64,64,64
64,17,64,64
1,23,49,24
16,3,31,16
2,49,64,49
36,3,64,39
8,0,12,8
27,0,51,27
17,64,64,64
4,6,29,9
11,8,32,19
1,1,5,1
49,0,64,49
27,8,55,34
9,4,32,13
0,53,64,53
32,10,64,42
39,2,64,41
3,26,63,29
53,2,64,53
1,9,17,9
0,22,40,22
1,12,21,13
33,1,64,34
0,1,3,1
4,10,20,13
61,9,64,61
32,24,64,55
3,57,64,60
6,26,61,32
0,15,26,15
6,10,26,16
30,64,64,64
4,0,9,4
64,16,64,64
64,17,64,64
0,13,32,13
6,3,10,6
18,0,26,18
64,18,64,64
6,1,14,7
64,64,64,64
0,64,64,64
3,2,10,5
41,1,64,42
0,15,32,15
9,17,64,26
1,11,24,12
0,27,64,27
23,2,41,25
15,0,27,15
50,13,64,63
10,5,28,15
20,27,64,47
13,9,43,22
53,18,64,64
11,10,34,21
11,1,24,12
38,0,64,38
24,27,64,47
27,14,64,41
7,57,64,63
14,0,27,14
28,0,57,28
39,0,64,39
13,58,64,64
3,0,6,3
64,9,64,64
0,42,64,42
51,1,64,51
1,64,64,64
0,5,7,5
0,18,45,18
56,2,64,58
9,0,16,9
40,1,64,41
5,26,49,31
22,1,40,23
28,19,64,47
16,2,41,18
37,2,64,39
28,4,54,31
0,15,29,15
0,19,55,19
4,42,64,46
64,13,64,64
38,1,64,39
4,22,57,26
27,0,56,27
12,0,23,12
11,14,51,24
6,64,64,64
31,8,50,31
29,1,48,30
30,1,49,31
3,0,18,3
64,0,64,64
58,13,64,64
17,1,33,18
43,13,64,56
0,22,45,22
1,18,37,19
5,13,31,18
64,20,64,64
3,0,9,3
0,3,6,3
11,1,26,11
64,3,64,64
31,64,64,64
20,42,64,62
2,6,11,8
6,23,55,28
6,26,64,32
40,1,64,41
33,2,56,34
54,0,64,54
11,0,29,11
24,14,64,38
1,22,30,22
2,7,20,9
11,27,64,38
39,8,64,47
9,3,27,12
5,16,40,21
18,1,34,18
24,64,64,64
2,23,40,23
64,18,64,64
1,42,64,42
34,0,55,34
15,1,30,16
0,3,11,3
56,7,64,62
11,4,27,13
64,7,64,64
58,2,64,59
64,15,64,64
0,18,51,18
5,8,29,13
1,19,45,20
18,3,42,21
41,0,64,41
0,4,10,4
0,64,64,64
0,16,33,16
2,2,9,4
15,0,27,15
59,3,64,62
6,0,10,6
4,13,27,17
2,3,11,5
8,17,41,25
64,47,64,64
1,6,23,7
64,0,64,64
64,27,64,64
50,2,64,52
5,9,20,14
64,4,64,64
6,4,22,10
7,2,18,9
13,59,64,64
64,43,64,64
41,3,64,43
42,4,64,44
0,6,15,6
0,8,25,8
48,7,64,54
11,15,51,26
32,12,60,44
1,15,42,16
0,14,34,14
4,16,39,20
64,5,64,64
4,64,64,64
17,64,64,64
18,64,64,64
16,0,23,16
51,64,64,64
0,19,37,19
9,34,64,39
3,0,7,3
1,52,64,52
0,64,64,64
1,53,64,53
23,4,47,23
1,9,20,10
16,2,31,17
0,28,56,28
0,54,64,54
0,10,18,10
0,19,38,19
23,3,46,26
2,27,43,29
10,16,45,26
8,12,42,20
24,25,64,48
1,54,64,55
0,51,64,51
1,11,33,12
14,7,46,21
63,0,64,63
17,3,32,18
6,0,13,6
64,28,64,64
18,0,41,18
42,1,64,43
35,2,64,37
30,0,57,30
10,15,64,25
64,0,64,64
0,64,64,64
6,1,15,7
10,64,64,64
14,1,24,15
9,0,14,9
18,4,33,19
64,0,64,64
64,10,64,64
32,64,64,64
64,2,64,64
54,6,64,60
1,64,64,64
13,0,21,13
32,0,51,32
0,33,64,33
18,2,38,20
0,29,64,29
12,2,32,14
35,3,62,38
5,60,64,64
23,1,50,24
19,5,34,20
19,64,64,64
6,2,9,6
18,0,38,18
58,9,64,64
19,0,40,19
64,48,64,64
8,19,64,27
17,3,37,20
17,0,36,17
64,0,64,64
8,12,43,20
0,24,47,24
5,0,12,5
2,0,7,2
17,1,27,18
64,13,64,64
64,1,64,64
13,28,64,41
0,43,64,43
4,9,30,13
0,44,64,44
10,1,21,10
2,2,7,4
52,0,64,52
49,0,64,49
58,1,64,59
7,43,64,49
2,4,16,5
3,1,5,4
4,23,44,26
0,7,15,7
4,19,56,23
6,2,22,8
64,22,64,64
0,2,4,2
0,19,30,19
0,24,60,24
33,0,53,33
1,53,64,53
0,12,33,12
8,2,22,10
0,59,64,59
5,55,64,57
1,0,5,1
17,64,64,64
64,3,64,64
28,2,58,29
14,13,49,26
64,6,64,64
64,16,64,64
19,3,35,22
12,64,64,64
16,4,36,20
5,30,64,35
6,64,64,64
18,0,27,18
7,64,64,64
0,29,57,29
3,5,19,8
5,0,11,5
33,9,52,33
19,0,37,19
36,0,61,36
4,55,64,59
0,29,58,29
4,2,14,6
0,12,28,12
22,0,41,22
64,0,64,64
29,5,64,34
63,15,64,64
11,30,64,41
4,0,5,4
0,50,64,50
64,0,64,64
17,1,31,18
20,0,40,20
23,3,42,23
1,6,9,6
12,26,64,36
59,11,64,64
53,2,64,53
13,1,27,14
64,13,64,64
19,1,44,20
50,23,64,64
64,0,64,64
10,9,43,19
14,0,27,14
13,3,20,16
60,25,64,64
0,11,18,11
19,8,54,27
8,64,64,64
19,0,29,19
34,4,64,38
21,20,64,41
13,30,64,43
23,2,40,23
2,27,60,29
2,17,32,19
36,20,64,56
13,2,28,13
30,1,61,31
64,0,64,64
55,12,64,64
6,18,53,24
18,1,32,19
25,29,64,49
31,64,64,64
0,7,14,7
7,0,14,7
2,39,64,41
1,43,64,44
21,3,46,24
0,12,45,12
2,1,5,3
4,1,10,4
60,3,64,61
5,2,11,5
43,0,64,43
40,64,64,64
64,7,64,64
14,1,22,14
1,15,29,15
17,6,43,23
10,2,21,12
64,3,64,64
64,9,64,64
0,2,7,2
6,56,64,58
64,6,64,64
0,16,43,16
7,57,64,59
0,8,15,8
3,7,21,10
64,9,64,64
3,16,44,19
64,19,64,64
64,10,64,64
5,0,19,5
44,6,64,50
21,2,35,21
0,60,64,60
0,0,1,0
0,0,4,0
0,4,13,4
64,37,64,64
8,58,64,60
1,11,19,11
1,3,9,4
3,17,51,20
64,5,64,64
64,6,64,64
19,12,54,31
15,0,19,15
4,1,11,4
0,11,31,11
0,11,32,11
10,44,64,54
1,12,32,12
32,18,64,50
8,4,27,12
5,13,44,18
53,12,64,64
10,64,64,64
9,59,64,61
15,8,46,23
0,32,64,32
0,5,14,5
59,0,64,59
14,64,64,64
64,1,64,64
15,4,35,19
0,6,14,6
33,64,64,64
9,4,24,13
3,1,4,4
1,23,33,24
22,1,47,23
25,24,64,46
1,57,64,58
16,5,35,21
12,7,30,19
11,2,22,11
8,64,64,64
7,31,64,37
34,1,55,35
1,5,9,6
0,30,64,30
3,2,7,5
16,4,35,20
0,20,52,20
59,3,64,61
3,7,23,9
0,32,64,32
10,29,64,31
9,10,30,19
14,9,40,21
1,7,9,7
0,4,11,4
64,47,64,64
64,7,64,64
4,21,64,25
64,50,64,64
1,64,64,64
44,2,64,45
45,0,64,45
62,0,64,62
3,61,64,62
64,0,64,64
56,19,64,64
0,12,19,12
34,64,64,64
10,28,64,37
33,4,64,37
13,1,27,14
0,44,64,44
24,2,42,24
41,3,64,44
0,2,4,2
0,28,63,28
0,0,2,0
29,13,64,42
0,64,64,64
14,0,19,14
15,0,20,15
44,1,64,45
16,4,31,20
17,1,23,18
14,13,36,27
45,4,64,49
18,2,27,20
0,14,31,14
19,0,24,19
5,4,10,7
19,0,34,19
20,5,33,25
0,21,57,21
51,1,64,51
21,1,26,21
5,64,64,64
22,1,33,23
26,5,64,31
20,0,29,20
23,6,36,28
0,4,8,4
1,20,30,21
24,0,29,24
1,19,48,20
6,1,22,7
8,25,64,33
53,14,64,61
25,0,30,25
0,11,26,11
0,7,14,7
34,10,54,34
0,8,15,8
60,14,64,62
33,8,62,40
64,6,64,64
5,5,39,10
10,60,64,62
0,6,32,6
42,10,64,52
64,49,64,64
11,2,20,13
3,0,5,3
26,0,34,26
0,15,33,15
27,0,34,27
0,26,63,26
11,15,53,26
27,54,64,64
0,1,4,1
13,12,60,25
10,2,25,12
3,12,28,15
0,10,30,10
64,16,64,64
35,11,64,46
61,15,64,63
32,0,53,32
12,43,64,55
2,15,34,15
28,0,35,28
0,16,51,16
0,7,36,7
29,5,44,34
64,4,64,64
15,6,38,21
0,3,10,3
2,6,15,8
2,2,10,4
30,0,38,30
64,12,64,64
0,7,16,7
31,7,48,38
32,8,49,39
1,18,45,19
0,20,40,20
14,0,22,14
0,13,35,13
33,2,44,35
11,5,30,16
1,45,64,46
10,21,51,30
0,8,42,8
28,26,64,54
0,7,23,7
0,17,41,17
64,7,64,64
3,12,29,15
60,15,64,64
55,64,64,64
7,0,17,7
0,18,31,18
21,0,33,21
1,62,64,62
0,5,12,5
6,27,64,33
22,0,43,22
27,9,62,36
0,27,51,27
34,2,48,36
64,6,64,64
35,3,49,37
36,19,64,54
1,17,33,18
8,64,64,64
28,5,64,33
0,9,46,9
1,10,50,11
1,11,48,11
2,12,52,13
7,14,25,21
0,19,45,19
46,1,64,47
0,9,22,9
4,6,31,10
0,13,50,13
4,64,64,64
5,64,64,64
0,6,10,6
20,3,36,23
2,2,6,2
15,16,58,31
34,3,64,36
34,1,64,35
1,14,54,15
37,0,52,37
0,1,1,1
6,38,64,44
0,15,53,15
5,0,12,5
13,2,28,15
2,2,7,4
0,14,36,14
1,16,57,17
64,6,64,64
38,0,55,38
5,17,62,22
62,16,64,64
63,17,64,64
33,2,64,35
15,1,36,16
1,20,43,21
13,64,64,64
64,58,64,64
17,1,43,18
33,14,64,46
54,6,64,60
22,24,64,44
64,2,64,64
0,18,57,18
8,26,64,34
39,2,60,41
64,27,64,64
0,19,62,19
0,64,64,64
2,3,10,5
21,25,64,44
64,5,64,64
17,0,26,17
0,34,64,34
64,2,64,64
64,0,64,64
0,6,16,6
42,17,64,58
5,28,64,33
63,0,64,63
2,0,4,2
40,3,63,42
26,64,64,64
8,0,12,8
64,64,64,64
64,64,64,64
0,33,64,33
10,1,20,10
64,1,64,64
41,1,64,42
2,9,36,11
35,64,64,64
1,17,45,18
27,4,58,31
16,9,30,25
42,0,62,42
54,2,64,56
27,3,45,27
54,11,64,61
64,0,64,64
64,18,64,64
43,5,64,48
64,64,64,64
35,1,64,36
44,1,64,44
64,3,64,64
0,14,20,14
64,0,64,64
0,25,43,25
55,1,64,56
16,8,42,24
64,19,64,64
5,64,64,64
1,64,64,64
34,14,64,48
23,64,64,64
25,64,64,64
19,64,64,64
1,45,64,46
29,55,64,64
1,46,64,47
55,7,64,59
31,0,58,31
5,7,26,12
64,28,64,64
64,0,64,64
24,64,64,64
29,3,64,32
45,2,64,47
64,17,64,64
64,0,64,64
24,0,52,24
0,5,18,5
9,64,64,64
9,27,64,36
0,2,4,2
17,2,30,19
64,0,64,64
59,25,64,64
4,28,63,32
2,57,64,59
64,10,64,64
0,8,29,8
64,29,64,64
36,5,64,41
11,4,26,15
1,7,12,8
35,0,64,35
20,0,43,20
0,17,29,17
11,1,21,12
57,0,64,57
64,30,64,64
18,3,29,21
64,64,64,64
57,2,64,59
6,31,64,36
64,1,64,64
58,32,64,64
4,1,7,4
0,9,20,9
19,0,35,19
0,24,48,24
64,7,64,64
64,50,64,64
7,17,53,24
10,2,19,12
37,13,64,49
18,3,41,21
33,0,54,33
10,10,59,20
36,5,64,41
6,64,64,64
64,3,64,64
12,1,23,13
64,3,64,64
40,27,64,64
43,1,64,43
7,9,25,16
8,6,40,14
0,45,64,45
24,64,64,64
36,11,56,36
5,7,22,12
0,58,64,58
61,1,64,62
17,3,36,20
25,7,52,32
64,0,64,64
1,31,61,31
16,64,64,64
56,2,64,58
6,8,27,13
4,4,19,8
13,10,30,23
2,24,49,24
64,0,64,64
64,0,64,64
36,0,64,36
45,64,64,64
57,0,64,57
37,1,64,38
0,1,1,1
0,0,0,0
1,64,64,64
41,10,64,49
21,0,30,21
6,26,64,31
20,12,64,32
0,64,64,64
64,0,64,64
0,46,64,46
22,13,64,35
3,27,64,30
64,13,64,64
5,3,5,5
58,0,64,58
64,51,64,64
27,0,56,27
0,33,64,33
64,5,64,64
52,52,64,64
64,0,64,64
13,4,26,17
14,2,38,16
64,20,64,64
23,17,64,40
0,47,64,47
64,0,64,64
9,21,64,30
1,52,64,53
14,21,54,35
5,18,29,18
64,0,64,64
20,3,62,23
0,11,31,11
4,0,7,4
0,14,23,14
21,0,36,21
28,5,56,32
64,28,64,64
0,28,64,28
10,34,64,34
11,35,64,35
0,13,29,13
0,35,64,35
61,2,64,62
1,13,24,14
16,0,30,16
1,64,64,64
2,28,64,30
64,14,64,64
52,5,64,57
27,64,64,64
20,0,32,20
64,0,64,64
3,29,54,31
64,0,64,64
2,0,2,2
3,14,31,17
0,17,47,17
11,28,64,39
29,0,58,29
1,4,4,4
1,64,64,64
22,0,40,22
64,9,64,64
9,8,35,16
14,18,64,32
29,0,52,29
3,7,32,10
1,64,64,64
62,14,64,64
0,46,64,46
0,11,24,11
4,63,64,63
64,5,64,64
2,15,29,16
0,0,0,0
64,4,64,64
35,64,64,64
12,36,64,36
20,8,48,28
13,37,64,37
64,15,64,64
23,0,43,23
0,4,64,4
23,15,64,38
0,36,64,36
64,64,64,64
64,0,64,64
17,0,32,17
1,20,53,20
37,4,64,41
13,0,25,13
5,20,57,20
64,0,64,64
0,46,64,46
2,31,64,32
3,0,10,3
64,0,64,64
0,5,14,5
8,0,9,8
59,3,64,62
12,3,36,15
64,51,64,64
12,0,21,12
22,15,64,37
64,6,64,64
