flow_id,source_ip,source_port,destination_ip,destination_port,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_per_s,flow_packets_per_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_per_s,bwd_packets_per_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
641652470842110,185.41.139.114,45620,18.214.202.142,443,6,952304,3,2,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,5.250424,29758.000000,51103.058265,88766,0,952304,89274.000000,0.000000,89274,89274,951796,0.000000,0.000000,0,0,0,0,0,0,132,92,3.150255,2.100170,0,0,0.000000,0.000000,0.000000,0,2,0,0,2,0,1,1,0.666667,0.000000,0.000000,0.000000,8192,26883,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
725792005227366,185.239.61.100,50486,150.171.30.11,443,6,905079,11,14,2567,6967,1440,0,233.363636,454.042789,5973,0,497.642857,1583.358485,10533.887097,27.621898,3825.869565,5322.031399,18336,0,905079,9777.222222,8198.956272,18336,7,901632,6048.833333,10978.481770,32742,6,4,6,0,0,452,572,12.153635,15.468263,0,5973,381.360000,1209.047452,1461795.740000,0,2,0,10,22,0,1,2,1.272727,381.360000,233.363636,497.642857,64240,65535,5,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
602398131553168,185.239.61.232,57320,104.18.39.7,443,6,1339534,6,5,1028,2375,517,0,171.333333,242.925229,2375,0,475.000000,1062.132289,2540.435704,8.211811,2988.000000,2361.422929,6896,0,1336222,5895.000000,5132.348845,10208,33,1339534,7860.000000,5948.154083,12257,1092,3,1,0,0,308,256,4.479170,3.732641,0,2375,309.363636,711.270310,505905.454545,0,2,0,4,8,0,0,0,0.833333,309.363636,171.333333,475.000000,29200,65535,3,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
593172180042930,185.239.61.100,54701,20.71.64.65,443,6,581539,12,10,5064,6362,1300,0,422.000000,593.982093,2500,0,636.200000,973.618543,19647.865405,37.830653,6150.650000,10262.993599,43657,0,581539,12301.300000,16094.675455,43657,6,566787,12403.250000,20639.641426,56557,6,3,5,0,0,492,412,20.634902,17.195751,0,2500,519.363636,776.519190,602982.051948,0,2,0,8,19,0,0,0,0.833333,519.363636,422.000000,636.200000,65535,64240,5,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
726639021720782,79.124.62.134,0,185.41.138.208,12379,6,620673,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,3.222309,0.000000,0.000000,0,0,620673,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,80,0,3.222309,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1024,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
770253526664514,185.239.60.185,62738,17.57.13.47,443,6,1240730,4,2,517,0,517,0,129.250000,258.500000,0,0,0.000000,0.000000,416.690174,4.835863,37787.500000,69380.832134,141700,0,1240730,75575.000000,105595.084062,150242,908,1231280,0.000000,0.000000,0,0,1,0,0,0,208,100,3.223909,1.611954,0,517,86.166667,211.064366,44548.166667,0,2,0,1,3,0,0,0,0.500000,86.166667,129.250000,0.000000,65535,65160,1,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
635020269717018,157.97.119.178,51913,185.239.60.36,443,6,468270,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,4.271040,0.000000,0.000000,0,0,468270,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,104,0,4.271040,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,16384,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
403628074468912,185.239.60.55,57334,34.96.112.9,443,6,444310,8,6,1465,310,749,0,183.125000,332.127960,310,0,51.666667,126.556970,3994.958475,31.509532,3906.333333,4411.810726,12144,0,444310,7812.666667,9201.983236,20545,38,442227,9525.500000,9977.676767,23540,21,3,1,0,0,412,308,18.005447,13.504085,0,749,126.785714,264.792569,70115.104396,2,2,0,4,11,0,0,0,0.750000,126.785714,183.125000,51.666667,64240,65535,3,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
333980152039106,121.55.247.161,37549,185.41.136.58,23,6,446754,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,4.476737,0.000000,0.000000,0,0,446754,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,80,0,4.476737,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,60637,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
318234462586670,185.41.138.25,62961,192.168.2.59,8009,6,49872,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,40.102663,0.000000,0.000000,0,0,49872,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,104,0,40.102663,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,65535,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
700969719170918,196.251.116.10,33546,185.239.60.122,443,6,871342,20,16,536,13176,247,0,26.800000,66.284554,1448,0,823.500000,654.007645,15736.645313,41.315580,9475.911765,20480.439523,87028,0,863569,17467.111111,26546.676025,87028,7,871342,22445.428571,50853.326315,183348,16,4,12,0,0,1036,824,22.953100,18.362480,0,1448,380.888889,588.980270,346897.758730,2,2,1,16,32,0,0,0,0.800000,380.888889,26.800000,823.500000,64240,32768,4,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
752484726933386,93.117.254.150,55817,185.239.61.186,443,6,1219386,2,2,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,3.280339,1435.500000,2030.103569,2871,0,1216515,0.000000,0.000000,0,0,1219386,0.000000,0.000000,0,0,0,0,0,0,92,92,1.640170,1.640170,0,0,0.000000,0.000000,0.000000,0,2,0,0,1,0,0,0,1.000000,0.000000,0.000000,0.000000,64240,29200,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
358172924381222,185.41.138.24,22817,52.35.150.14,443,6,124707,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,16.037592,0.000000,0.000000,0,0,124707,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,92,0,16.037592,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,65535,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
830596145809574,103.102.230.4,42336,185.41.137.47,8728,6,710414,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,2.815260,0.000000,0.000000,0,0,710414,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,80,0,2.815260,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,65535,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
565569126140100,185.41.139.36,17287,52.57.173.160,443,6,694827,13,10,1092,4793,746,0,84.000000,209.582124,1248,0,479.300000,552.399020,8469.734193,33.101765,5316.952381,11280.513364,52217,0,694827,10150.545455,15100.770307,52217,7,687797,12158.250000,23817.504714,69696,1,3,5,0,0,672,516,18.709693,14.392072,0,1248,255.869565,434.669080,188937.209486,0,2,0,8,20,0,0,0,0.769231,255.869565,84.000000,479.300000,5040,35596,3,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
749405613001152,185.41.138.172,18499,57.153.246.80,443,6,625187,12,6,4305,54,1440,0,358.750000,591.850891,54,0,9.000000,22.045408,6972.313884,28.791386,8142.812500,12710.826908,50624,0,625187,13028.500000,20222.676734,68568,13,624197,29730.500000,21611.542680,51701,985,4,1,0,0,492,252,19.194257,9.597129,0,1440,242.166667,505.551097,255581.911765,2,2,0,5,15,0,1,1,0.500000,242.166667,358.750000,9.000000,64240,64240,5,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
413149479504792,185.239.61.53,40160,51.124.45.126,443,6,74533,11,9,1888,3989,1448,0,171.636364,434.137368,1448,0,443.222222,546.672383,78850.978761,268.337515,3783.222222,4008.284004,11603,0,74533,7566.444444,7416.421578,17670,17,62930,7460.428571,7407.262582,16496,78,3,4,0,0,568,464,147.585633,120.751882,0,1448,293.850000,494.212002,244245.502632,0,2,0,7,17,0,0,0,0.818182,293.850000,171.636364,443.222222,64240,65160,4,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
311254314258110,77.222.72.66,53166,18.173.5.21,443,6,74898,3,0,60,0,60,0,20.000000,34.641016,0,0,0.000000,0.000000,801.089482,40.054474,26651.000000,0.000000,26651,26651,74898,26651.000000,0.000000,26651,26651,0,0.000000,0.000000,0,0,0,0,0,0,128,0,40.054474,0.000000,0,60,20.000000,34.641016,1200.000000,0,1,0,0,0,0,0,0,0.000000,20.000000,20.000000,0.000000,65535,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
611505192242900,185.41.139.59,57903,52.108.240.14,443,6,1173470,8,7,3102,7725,1440,0,387.750000,551.364735,6340,0,1103.571429,2358.116046,9226.482143,12.782602,9296.230769,11870.363040,28698,0,1173470,20141.833333,24680.164654,61468,7,1171229,18648.800000,16231.631856,33863,35,3,4,0,0,332,292,6.817388,5.965214,0,6340,721.800000,1634.565263,2671803.600000,0,2,0,7,12,0,0,0,0.875000,721.800000,387.750000,1103.571429,64240,65535,4,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
742728318848760,185.41.138.172,4871,185.49.51.14,443,6,1032940,10,9,3371,4142,1436,0,337.100000,492.010490,2920,0,460.222222,950.433425,7273.413751,18.394098,4755.352941,11423.591921,48306,0,1032940,10105.125000,18197.702378,54289,8,1031063,10390.714286,17931.356025,50159,15,4,5,0,0,412,372,9.681104,8.712994,0,2920,395.421053,725.605672,526503.590643,0,2,0,9,16,0,0,0,0.900000,395.421053,337.100000,460.222222,65535,64240,5,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
833730634977642,18.231.157.79,35334,185.239.62.49,8008,6,1038850,2,1,0,40,0,0,0.000000,0.000000,40,40,40.000000,0.000000,38.504115,2.887809,26.000000,0.000000,26,26,1038824,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,80,28,1.925206,0.962603,0,40,13.333333,23.094011,533.333333,0,1,0,0,0,0,0,0,0.500000,13.333333,0.000000,40.000000,65535,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
835472934375828,185.239.61.100,53981,52.111.243.72,443,6,785365,12,7,4037,7388,1440,0,336.416667,537.362322,6070,0,1055.428571,2257.263820,14547.376061,24.192573,12052.235294,29991.649758,126750,0,785365,20488.800000,42659.831840,140063,6,781842,38183.400000,50781.613683,126750,1010,4,4,0,0,492,292,15.279520,8.913053,0,6070,601.315789,1414.868822,2001853.783626,0,2,0,8,16,0,1,2,0.583333,601.315789,336.416667,1055.428571,64240,65535,6,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
450441924514272,185.41.139.36,62921,18.196.96.131,443,6,984942,20,18,3567,9782,1248,0,178.350000,403.024261,1248,0,543.444444,587.861651,13553.082313,38.580952,25119.111111,124130.658777,746439,0,977616,49831.222222,174618.837577,746439,6,984942,55937.812500,188148.424523,758829,1,4,8,0,0,1036,920,20.305764,18.275188,0,1248,351.289474,525.660712,276319.184211,1,2,2,12,34,0,0,0,0.900000,351.289474,178.350000,543.444444,5040,35596,6,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
614210630390402,85.146.199.242,1886,185.41.139.114,7680,6,594497,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,3.364189,0.000000,0.000000,0,0,594497,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,92,0,3.364189,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,64240,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
416153147740890,157.97.119.178,62530,185.239.60.36,443,6,269279,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,7.427241,0.000000,0.000000,0,0,269279,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,92,0,7.427241,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,1,1,0.000000,0.000000,0.000000,0.000000,4096,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
716338841261028,185.239.60.98,55523,150.171.30.11,443,6,557492,13,8,3403,8155,1440,0,261.769231,429.034022,5973,0,1019.375000,2068.975795,20732.136067,37.668702,3699.421053,5307.470598,17420,6,551828,5875.000000,7922.625373,17420,6,40091,5727.285714,7420.153900,16338,9,6,4,0,0,532,320,23.318720,14.349982,0,5973,550.380952,1323.177406,1750798.447619,0,1,0,10,19,0,0,0,0.615385,550.380952,261.769231,1019.375000,64240,16385,7,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
720995233502414,185.41.137.98,60782,199.232.210.172,80,6,905072,5,4,282,203,282,0,56.400000,126.114234,203,0,50.750000,101.500000,535.868970,9.943960,3367.000000,3246.616290,7668,0,905072,7856.333333,3281.228022,10235,4113,902452,6640.500000,9355.729822,13256,25,1,1,0,0,256,204,5.524422,4.419538,0,282,53.888889,108.741028,11824.611111,0,2,0,2,6,0,0,0,0.800000,53.888889,56.400000,50.750000,65535,65535,1,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
393064090113488,47.97.11.240,37688,185.239.63.223,6379,6,1004466,3,1,0,60,0,0,0.000000,0.000000,60,60,60.000000,0.000000,59.733231,3.982215,501353.500000,708988.392331,1002684,23,1004443,1002684.000000,0.000000,1002684,1002684,0,0.000000,0.000000,0,0,0,0,0,0,160,28,2.986662,0.995554,0,60,15.000000,30.000000,900.000000,0,2,0,0,0,0,0,0,0.333333,15.000000,0.000000,60.000000,29200,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
758460198098558,45.163.177.138,55163,185.239.60.236,443,6,562546,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,3.555265,0.000000,0.000000,0,0,562546,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,92,0,3.555265,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,64240,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
458115965720370,172.70.46.15,47838,185.41.139.205,443,6,399782,17,12,2074,11190,1400,0,122.000000,352.765680,1448,0,932.500000,697.604277,33178.082055,72.539534,11753.370370,42534.667670,220184,0,399782,21156.066667,67307.991920,263683,6,396068,31000.200000,69701.907571,223114,7,4,2,0,0,868,620,42.523175,30.016359,0,1448,457.379310,653.706215,427331.815271,2,2,2,6,25,0,0,0,0.705882,457.379310,122.000000,932.500000,65535,14480,4,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
727445861898200,185.239.61.42,53434,217.18.71.10,2222,6,1210685,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,1.651957,0.000000,0.000000,0,0,1210685,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,92,0,1.651957,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,65535,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
540643722860652,80.82.70.133,60000,185.41.137.99,1080,6,298264,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,6.705469,0.000000,0.000000,0,0,298264,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,80,0,6.705469,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1024,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
499403854060260,185.239.63.146,50112,34.107.27.241,443,6,256706,9,7,2897,4353,1420,0,321.888889,508.990286,2840,0,621.857143,1023.315271,28242.425187,62.328111,2398.571429,2376.300542,6216,0,256706,4797.142857,4449.656257,10384,12,254815,5107.600000,5525.822681,13272,15,3,4,0,0,372,292,35.059562,27.268548,0,2840,453.125000,762.011100,580660.916667,0,2,0,7,13,0,0,0,0.777778,453.125000,321.888889,621.857143,64240,21300,4,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
587839026830064,18.230.23.17,38901,185.239.61.9,8075,6,1178208,2,1,0,40,0,0,0.000000,0.000000,40,40,40.000000,0.000000,33.949863,2.546240,28.000000,0.000000,28,28,1178180,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,80,28,1.697493,0.848747,0,40,13.333333,23.094011,533.333333,0,1,0,0,0,0,0,0,0.500000,13.333333,0.000000,40.000000,65535,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
717059326417678,185.41.139.114,38967,18.214.202.142,443,6,1324182,4,5,58,7,58,0,14.500000,29.000000,7,0,1.400000,3.130495,49.086908,6.796649,25921.571429,43572.802709,89909,0,1234663,45966.000000,63571.728056,90918,1014,1324182,30514.000000,52831.013742,91518,11,1,1,0,0,172,212,3.020733,3.775916,0,58,7.222222,19.181878,367.944444,1,2,0,2,6,0,1,1,1.250000,7.222222,14.500000,1.400000,8192,26883,1,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
825476330953600,79.124.62.134,0,185.41.138.179,3722,6,1233536,2,1,0,40,0,0,0.000000,0.000000,40,40,40.000000,0.000000,32.427104,2.432033,26.000000,0.000000,26,26,1233510,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,80,28,1.621355,0.810678,0,40,13.333333,23.094011,533.333333,0,1,0,0,0,0,0,0,0.500000,13.333333,0.000000,40.000000,1024,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
836089519152150,161.35.213.124,33032,185.41.139.65,5985,6,1170477,2,1,0,40,0,0,0.000000,0.000000,40,40,40.000000,0.000000,34.174102,2.563058,32.000000,0.000000,32,32,1170445,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,80,28,1.708705,0.854353,0,40,13.333333,23.094011,533.333333,0,1,0,0,0,0,0,0,0.500000,13.333333,0.000000,40.000000,65535,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
836199804706000,185.239.61.178,50030,4.207.242.79,443,6,1291146,8,10,3276,5818,1440,0,409.500000,649.535878,2920,0,581.800000,1004.441780,7043.355283,13.941103,11638.250000,20877.701979,80838,0,1210308,17562.333333,18685.917400,42182,12,1291146,20100.625000,30635.376003,84986,6,2,5,0,0,332,412,6.196046,7.745057,0,2920,505.222222,845.936693,715608.888889,1,2,0,7,15,0,1,1,1.250000,505.222222,409.500000,581.800000,64240,64240,4,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
346244433714568,185.41.139.114,20479,86.92.191.107,7680,6,56394,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,35.464766,0.000000,0.000000,0,0,56394,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,92,0,35.464766,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,65535,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
320698360929808,185.239.61.53,40164,51.124.45.126,443,6,252301,11,5,2582,3268,1448,0,234.727273,462.139393,2471,0,653.600000,1023.471446,23186.590620,63.416316,5055.928571,5510.092621,16530,9,252301,7864.777778,7762.243116,18723,52,36858,9214.500000,9521.128697,18395,9,3,4,0,0,568,260,43.598717,19.817599,0,2471,365.625000,679.648328,461921.850000,0,1,0,7,14,0,0,0,0.454545,365.625000,234.727273,653.600000,64240,507,4,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
748586598211224,185.41.138.235,49799,161.156.130.17,443,6,1150071,2,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,1.739023,0.000000,0.000000,0,0,1150071,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0,0,0,0,0,104,0,1.739023,0.000000,0,0,0.000000,0.000000,0.000000,0,1,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,65535,-1,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
674823990943524,92.68.3.149,43604,185.239.60.34,8080,6,1236266,7,3,1262,220,1262,0,180.285714,476.991165,220,0,73.333333,127.017059,1198.771138,8.088874,4729.125000,4352.225816,12244,10,1236266,7566.600000,6488.405490,13318,10,11466,5733.000000,7993.135055,11385,81,1,1,0,0,292,120,5.662212,2.426662,0,1262,148.200000,397.409892,157934.622222,2,1,0,2,8,0,0,0,0.428571,148.200000,180.285714,73.333333,29200,1021,1,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
487558410936130,185.239.60.185,62736,17.167.200.10,443,6,480263,6,3,682,3131,519,0,113.666667,209.002073,2712,0,1043.666667,1459.928880,7939.399870,18.739732,55852.428571,99231.456444,266033,609,480263,97741.750000,130093.776055,280366,1829,124325,62162.500000,85634.166736,122715,1610,2,2,0,0,312,156,12.493155,6.246577,0,2712,423.666667,881.121019,776374.250000,0,1,0,4,7,0,0,0,0.500000,423.666667,113.666667,1043.666667,65535,41,2,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
544927166898012,92.255.85.46,52905,185.41.138.25,10443,6,313366,9,13,384,6671,360,0,42.666667,119.264412,1460,0,513.153846,640.891416,22513.610283,70.205447,13812.450000,34055.381554,144541,12,312272,39307.857143,84668.247353,227919,12,275744,22978.666667,42578.542219,144541,12,2,5,0,0,372,532,28.720410,41.485037,0,1460,320.681818,544.230202,296186.512987,1,2,2,7,18,0,1,2,1.444444,320.681818,42.666667,513.153846,64240,65535,2,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
844179048832868,185.41.139.179,21048,80.65.96.114,443,6,985014,15,38,1169,248896,813,0,77.933333,215.877103,20440,0,6549.894737,5748.921280,253869.488149,53.806342,2752.274510,4782.497423,24591,10,985014,10797.384615,10000.999621,34781,14,114990,3107.837838,6793.526103,24591,10,3,37,0,0,624,1520,15.228210,38.578132,0,20440,4718.207547,5673.794556,32191944.667634,0,1,0,40,51,0,0,0,2.533333,4718.207547,77.933333,6549.894737,65535,249,3,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
534498648530806,185.239.60.98,56987,145.128.246.22,443,6,504372,6,12,0,5782,0,0,0.000000,0.000000,2760,0,481.833333,985.124711,11463.760875,35.687945,4779.187500,5291.032467,16317,0,497750,17461.250000,21091.279120,48119,264,504372,7073.400000,6799.065576,16317,8,0,6,0,0,252,492,11.895982,23.791963,0,2760,321.222222,826.182970,682578.300654,2,2,0,6,15,0,0,0,2.000000,321.222222,0.000000,481.833333,65535,64240,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
538612730634762,185.41.137.64,49769,23.53.113.159,443,6,353715,15,12,2466,2954,1460,0,164.400000,376.434931,1460,0,246.166667,450.951889,15323.070834,76.332641,12722.720000,45765.877391,231667,0,348621,24074.923077,64047.283373,235800,8,353715,31344.600000,72563.775498,236761,8,6,4,0,0,612,492,42.407023,33.925618,0,1460,200.740741,405.033293,164051.968661,3,2,1,10,23,0,0,0,0.800000,200.740741,164.400000,246.166667,64240,64240,7,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
555634436743932,185.239.62.90,34256,52.109.76.243,443,6,658196,8,6,1978,6221,1440,0,247.250000,498.599968,6221,0,1036.833333,2539.712615,12456.775793,21.270260,35164.833333,78886.858110,281763,0,351150,19155.333333,20358.125893,41313,12,658196,99053.250000,125779.762046,281763,11,2,1,0,0,332,252,12.154434,9.115826,0,6221,585.642857,1667.066267,2779109.939560,1,2,0,3,11,0,0,0,0.750000,585.642857,247.250000,1036.833333,65535,65535,3,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
783149726573728,185.239.60.62,49881,54.86.68.167,80,6,792410,3,2,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,6.309865,31014.333333,52363.767095,91472,0,792410,93043.000000,0.000000,93043,93043,790839,0.000000,0.000000,0,0,0,0,0,0,124,84,3.785919,2.523946,0,0,0.000000,0.000000,0.000000,0,2,0,0,2,0,0,0,0.666667,0.000000,0.000000,0.000000,18096,62727,0,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,0
294014679393744,185.239.60.185,34627,151.101.207.6,443,6,553469,9,9,569,13830,443,0,63.222222,144.175915,5792,0,1536.666667,2192.766232,26015.910557,32.522147,23635.250000,56896.625862,189270,0,549705,53485.714286,79844.983899,189270,103,553469,53611.000000,85466.266517,203046,17,4,4,0,0,468,476,16.261073,16.261073,0,5792,799.944444,1687.353601,2847162.173203,0,2,0,8,15,0,0,0,1.000000,799.944444,63.222222,1536.666667,65535,65535,4,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
442429712901804,185.41.138.82,60811,150.171.29.11,443,6,300068,11,10,2553,7827,1440,0,232.090909,433.719369,5973,0,782.700000,1875.210510,34592.159111,69.984137,4747.736842,4820.154237,12902,0,288504,8738.111111,10001.733243,23705,6,300068,9663.125000,12388.449649,33044,19,5,5,0,0,464,412,36.658357,33.325779,0,5973,494.285714,1325.082833,1755844.514286,0,2,0,10,18,0,0,0,0.909091,494.285714,232.090909,782.700000,65535,65535,6,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
676982946146492,185.239.61.58,52826,52.178.17.235,443,6,1356157,5,5,374,4355,216,0,74.800000,104.456690,4235,0,871.000000,1880.783215,3487.059389,7.373778,44228.625000,108274.939732,311848,0,1345291,114321.000000,184645.819362,327345,85,1356157,114789.666667,179476.738953,321689,1025,2,3,0,0,212,212,3.686889,3.686889,0,4235,472.900000,1324.045270,1753095.877778,0,2,0,5,7,0,0,0,1.000000,472.900000,74.800000,871.000000,29200,65535,2,20,0.000000,0.000000,0,0,0.000000,0.000000,0,0,1
